,Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
1830,2012-06-21,8.4925,8.4925,8.4925,8.4925,0.18175,,,1344.0,721.0,,
1831,2012-06-20,8.31075,8.31075,8.31075,8.31075,-0.00875,,,1930.0,596.0,,
1832,2012-06-19,8.3195,8.3195,8.3195,8.3195,-0.10325,,,1955.0,27.0,,
1833,2012-06-18,8.3505,8.3505,8.3505,8.3505,-0.0055,,,6078.0,,,
1834,2012-06-15,8.356,8.356,8.356,8.356,-0.051,,,6134.0,56.0,,
1835,2012-06-14,8.407,8.407,8.407,8.407,-0.014,,,6141.0,14.0,,
1836,2012-06-13,8.421,8.421,8.421,8.421,-0.0035,,53.0,6227.0,33.0,,
1837,2012-06-12,8.4245,8.4245,8.4245,8.4245,-0.04475,,,6232.0,2.0,,
1838,2012-06-11,8.46925,8.46925,8.46925,8.46925,0.06775,,,7451.0,1316.0,,
1839,2012-06-08,8.4015,8.4015,8.4015,8.4015,0.082,,,7596.0,165.0,,
1840,2012-06-07,8.3195,8.3195,8.3195,8.3195,-0.0295,,,7605.0,9.0,,
1841,2012-06-06,8.349,8.349,8.349,8.349,-0.1095,,,7603.0,2.0,,
1842,2012-06-05,8.4585,8.4585,8.4585,8.4585,-0.054,,,7659.0,66.0,,
1843,2012-06-04,8.5125,8.5125,8.5125,8.5125,-0.09325,,,7656.0,15.0,,
1844,2012-06-01,8.60575,8.60575,8.60575,8.60575,0.08425,,,7765.0,126.0,,
1845,2012-05-31,8.5215,8.5215,8.5215,8.5215,-0.02725,,,7903.0,180.0,,
1846,2012-05-30,8.54875,8.54875,8.54875,8.54875,0.1805,,,8520.0,695.0,,
1847,2012-05-29,8.36825,8.36825,8.36825,8.36825,-0.03875,,,8526.0,161.0,,
1848,2012-05-28,8.407,8.407,8.407,8.407,0.0,,,8526.0,24.0,,
1849,2012-05-25,8.407,8.407,8.407,8.407,0.00725,,,8387.0,173.0,,
1850,2012-05-24,8.39975,8.39975,8.39975,8.39975,-0.03375,,,8349.0,102.0,,
1851,2012-05-23,8.4335,8.4335,8.4335,8.4335,0.11575,,,8090.0,296.0,,
1852,2012-05-22,8.31775,8.31775,8.31775,8.31775,0.0465,,,7816.0,334.0,,
1853,2012-05-21,8.27125,8.27125,8.27125,8.27125,-0.12325,,,7575.0,318.0,,
1854,2012-05-18,8.3945,8.3945,8.3945,8.3945,0.049,,,7604.0,50.0,,
1855,2012-05-17,8.3455,8.3455,8.3455,8.3455,-0.0105,,,7481.0,412.0,,
1856,2012-05-16,8.356,8.356,8.356,8.356,0.01925,,,7552.0,145.0,,
1857,2012-05-15,8.33675,8.33675,8.33675,8.33675,0.11475,,,7419.0,248.0,,
1858,2012-05-14,8.222,8.222,8.222,8.222,0.07875,,,6925.0,570.0,,
1859,2012-05-11,8.14325,8.14325,8.14325,8.14325,0.0965,,,6312.0,694.0,,
1860,2012-05-10,8.04675,8.04675,8.04675,8.04675,0.0145,,,6284.0,4309.0,,
1861,2012-05-09,8.03225,8.03225,8.03225,8.03225,0.09425,,,6371.0,538.0,,
1862,2012-05-08,7.938,7.938,7.938,7.938,0.084,,,6333.0,93.0,,
1863,2012-05-07,7.854,7.854,7.854,7.854,-0.0045,,,6333.0,107.0,,
1864,2012-05-04,7.8585,7.8585,7.8585,7.8585,0.0765,,,6257.0,487.0,,
1865,2012-05-03,7.782,7.782,7.782,7.782,-0.00625,,,6217.0,652.0,,
1866,2012-05-02,7.78825,7.78825,7.78825,7.78825,0.0015,,,6099.0,513.0,,
1867,2012-05-01,7.78675,7.78675,7.78675,7.78675,-0.04725,,,6059.0,594.0,,
1868,2012-04-30,7.834,7.834,7.834,7.834,0.03675,,,6051.0,621.0,,
1869,2012-04-27,7.79725,7.79725,7.79725,7.79725,-0.02125,,,5990.0,984.0,,
1870,2012-04-26,7.8185,7.8185,7.8185,7.8185,0.0075,,,5990.0,325.0,,
1871,2012-04-25,7.811,7.811,7.811,7.811,-0.063,,,5991.0,114.0,,
1872,2012-04-24,7.874,7.874,7.874,7.874,-0.03425,,,5991.0,121.0,,
1873,2012-04-23,7.90825,7.90825,7.90825,7.90825,0.03275,,,5991.0,102.0,,
1874,2012-04-20,7.8755,7.8755,7.8755,7.8755,-0.05775,,,5967.0,256.0,,
1875,2012-04-19,7.93325,7.93325,7.93325,7.93325,0.036,,,6263.0,416.0,,
1876,2012-04-18,7.89725,7.89725,7.89725,7.89725,0.0295,,,6637.0,412.0,,
1877,2012-04-17,7.86775,7.86775,7.86775,7.86775,-0.1435,,,6020.0,687.0,,
1878,2012-04-16,8.01125,8.01125,8.01125,8.01125,-0.00325,,,6017.0,112.0,,
1879,2012-04-13,8.0145,8.0145,8.0145,8.0145,0.05275,,,6020.0,20.0,,
1880,2012-04-12,7.96175,7.96175,7.96175,7.96175,-0.11425,,,6031.0,410.0,,
1881,2012-04-11,8.076,8.076,8.076,8.076,-0.0015,,,6058.0,1312.0,,
1882,2012-04-10,8.0775,8.0775,8.0775,8.0775,0.11425,,,6050.0,347.0,,
1883,2012-04-09,7.96325,7.96325,7.96325,7.96325,0.0,,,6020.0,53.0,,
1884,2012-04-06,7.96325,7.96325,7.96325,7.96325,0.03925,,,,,,
1885,2012-04-05,7.924,7.924,7.924,7.924,0.039,,,6033.0,120.0,,
1886,2012-04-04,7.885,7.885,7.885,7.885,0.0295,,,6013.0,246.0,,
1887,2012-04-03,7.8555,7.8555,7.8555,7.8555,0.132,,,6013.0,96.0,,
1888,2012-04-02,7.7235,7.7235,7.7235,7.7235,-0.012,,,6011.0,650.0,,
1889,2012-03-30,7.7355,7.7355,7.7355,7.7355,-0.09225,,,6010.0,253.0,,
1890,2012-03-29,7.82775,7.82775,7.82775,7.82775,0.05775,,,5982.0,193.0,,
1891,2012-03-28,7.77,7.77,7.77,7.77,0.1145,,,5983.0,48.0,,
1892,2012-03-27,7.6555,7.6555,7.6555,7.6555,-0.019,,,5996.0,49.0,,
1893,2012-03-26,7.6745,7.6745,7.6745,7.6745,-0.11675,,,6006.0,1198.0,,
1894,2012-03-23,7.79125,7.79125,7.79125,7.79125,-0.01675,,,6210.0,1169.0,,
1895,2012-03-22,7.808,7.808,7.808,7.808,0.053,,,6242.0,228.0,,
1896,2012-03-21,7.755,7.755,7.755,7.755,0.033,,,6246.0,12.0,,
1897,2012-03-20,7.722,7.722,7.722,7.722,0.08975,,,6221.0,29.0,,
1898,2012-03-19,7.569,7.569,7.569,7.569,-0.014,,,5715.0,,,
1899,2012-03-16,7.583,7.583,7.583,7.583,-0.039,,,5715.0,,,
1900,2012-03-15,7.622,7.622,7.622,7.622,-0.08625,,,5715.0,42.0,,
1901,2012-03-14,7.70825,7.70825,7.70825,7.70825,0.13975,,2.0,5730.0,73.0,,
1902,2012-03-13,7.525,7.525,7.525,7.5685,-0.016,,2027.0,5802.0,197.0,,
1903,2012-03-12,7.5845,7.5845,7.5845,7.5845,0.03025,,,6090.0,3746.0,,
1904,2012-03-09,7.55425,7.55425,7.55425,7.55425,0.03825,,,6122.0,38.0,,
1905,2012-03-08,7.516,7.516,7.516,7.516,-0.11175,,,6176.0,108.0,,
1906,2012-03-07,7.62775,7.62775,7.62775,7.62775,-0.05275,,,6251.0,97.0,,
1907,2012-03-06,7.6805,7.6805,7.6805,7.6805,0.109,,,6259.0,30.0,,
1908,2012-03-05,7.5715,7.5715,7.5715,7.5715,0.05125,,,6455.0,250.0,,
1909,2012-03-02,7.52025,7.52025,7.52025,7.52025,0.04075,,,6541.0,171.0,,
1910,2012-03-01,7.4795,7.4795,7.4795,7.4795,-0.01825,,,6218.0,330.0,,
1911,2012-02-29,7.49775,7.49775,7.49775,7.49775,-0.0565,,,5917.0,346.0,,
1912,2012-02-28,7.55425,7.55425,7.55425,7.55425,0.0,,,5907.0,25.0,,
1913,2012-02-27,7.55425,7.55425,7.55425,7.55425,-0.0705,,,5852.0,233.0,,
1914,2012-02-24,7.62475,7.62475,7.62475,7.62475,-0.069,,,5812.0,65.0,,
1915,2012-02-23,7.69375,7.69375,7.69375,7.69375,-0.06575,,,5802.0,11.0,,
1916,2012-02-22,7.7595,7.7595,7.7595,7.7595,0.0045,,,5777.0,33.0,,
1917,2012-02-21,7.755,7.755,7.755,7.755,-0.0135,,,5740.0,50.0,,
1918,2012-02-20,7.7685,7.7685,7.7685,7.7685,0.0,,,5736.0,10.0,,
1919,2012-02-17,7.7685,7.7685,7.7685,7.7685,-0.02275,,,5743.0,18.0,,
1920,2012-02-16,7.79125,7.79125,7.79125,7.79125,0.0045,,,5650.0,95.0,,
1921,2012-02-15,7.78675,7.78675,7.78675,7.78675,-0.0015,,,5289.0,401.0,,
1922,2012-02-14,7.78825,7.78825,7.78825,7.78825,0.06925,,,4732.0,564.0,,
1923,2012-02-13,7.719,7.719,7.719,7.719,-0.07225,,,4378.0,372.0,,
1924,2012-02-10,7.79125,7.79125,7.79125,7.79125,0.1475,,,4377.0,30.0,,
1925,2012-02-09,7.64375,7.64375,7.64375,7.64375,0.02475,,,4386.0,11.0,,
1926,2012-02-08,7.619,7.619,7.619,7.619,-0.003,,,4332.0,63.0,,
1927,2012-02-07,7.622,7.622,7.622,7.622,0.0045,,,4326.0,27.0,,
1928,2012-02-06,7.6175,7.6175,7.6175,7.6175,0.0345,,,4251.0,168.0,,
1929,2012-02-03,7.583,7.583,7.583,7.583,-0.13,,,4486.0,281.0,,
1930,2012-02-02,7.713,7.713,7.713,7.713,-0.0375,,,4481.0,39.0,,
1931,2012-02-01,7.7505,7.7505,7.7505,7.7505,-0.11875,,,4459.0,32.0,,
1932,2012-01-31,7.86925,7.86925,7.86925,7.86925,-0.04525,,,4442.0,48.0,,
1933,2012-01-30,7.9145,7.9145,7.9145,7.9145,0.096,,,4440.0,90.0,,
1934,2012-01-27,7.8185,7.8185,7.8185,7.8185,-0.06175,,,4397.0,63.0,,
1935,2012-01-26,7.88025,7.88025,7.88025,7.88025,-0.09425,,,4397.0,24.0,,
1936,2012-01-25,7.9745,7.9745,7.9745,7.9745,-0.04325,,,4408.0,28.0,,
1937,2012-01-24,8.01775,8.01775,8.01775,8.01775,0.013,,,4277.0,144.0,,
1938,2012-01-23,8.00475,8.00475,8.00475,8.00475,-0.008,,,3980.0,333.0,,
1939,2012-01-20,8.01275,8.01275,8.01275,8.01275,0.01125,,,3415.0,564.0,,
1940,2012-01-19,8.0015,8.0015,8.0015,8.0015,-0.02425,,,2921.0,599.0,,
1941,2012-01-18,8.02575,8.02575,8.02575,8.02575,-0.121,,,2601.0,353.0,,
1942,2012-01-17,8.14675,8.14675,8.14675,8.14675,-0.0905,,,2405.0,229.0,,
1943,2012-01-16,8.23725,8.23725,8.23725,8.23725,0.0,,,2304.0,113.0,,
1944,2012-01-13,8.23725,8.23725,8.23725,8.23725,0.0835,,,1972.0,432.0,,
1945,2012-01-12,8.15375,8.15375,8.15375,8.15375,-0.02275,,,1934.0,46.0,,
1946,2012-01-11,8.1765,8.1765,8.1765,8.1765,-0.01675,,,1826.0,135.0,,
1947,2012-01-10,8.19325,8.19325,8.19325,8.19325,-0.06275,,,1695.0,134.0,,
1948,2012-01-09,8.256,8.256,8.256,8.256,-0.012,,,1487.0,212.0,,
1949,2012-01-06,8.268,8.268,8.268,8.268,0.0155,,,1412.0,90.0,,
1950,2012-01-05,8.2525,8.2525,8.2525,8.2525,0.01875,,,1342.0,81.0,,
1951,2012-01-04,8.23375,8.23375,8.23375,8.23375,0.087,,,1278.0,120.0,,
1952,2012-01-03,8.14675,8.14675,8.14675,8.14675,,,,1177.0,183.0,,
1953,2011-12-30,8.1715,8.1715,8.1715,8.1715,-0.08275,,,1192.0,93.0,,
1954,2011-12-29,8.25425,8.25425,8.25425,8.25425,-0.05475,,,1178.0,63.0,,
1955,2011-12-28,8.309,8.309,8.309,8.309,0.06825,,,1105.0,112.0,,
1956,2011-12-27,8.24075,8.24075,8.24075,8.24075,,,,1105.0,11.0,,
1957,2011-12-23,8.239,8.239,8.239,8.239,-0.04075,,,953.0,241.0,,
1958,2011-12-22,8.27975,8.27975,8.27975,8.27975,-0.106,,,942.0,92.0,,
1959,2011-12-21,8.38575,8.38575,8.38575,8.38575,0.05925,,,942.0,37.0,,
1960,2011-12-19,8.363,8.363,8.363,8.363,-0.01925,,,1370.0,,,
1961,2011-12-16,8.38225,8.38225,8.38225,8.38225,-0.03875,,,1370.0,,,
1962,2011-12-15,8.421,8.421,8.421,8.421,-0.0285,,1.0,1370.0,60.0,,
1963,2011-12-14,8.4495,8.4495,8.4495,8.4495,0.118,,,1370.0,100.0,,
1964,2011-12-13,8.3315,8.3315,8.3315,8.3315,0.04825,,,1370.0,17.0,,
1965,2011-12-12,8.28325,8.28325,8.28325,8.28325,0.1615,,147.0,1485.0,48.0,,
1966,2011-12-09,8.12175,8.12175,8.12175,8.12175,-0.141,,,1399.0,186.0,,
1967,2011-12-08,8.26275,8.26275,8.26275,8.26275,0.221,,,1453.0,210.0,,
1968,2011-12-07,8.04175,8.04175,8.04175,8.04175,0.00475,,,1454.0,220.0,,
1969,2011-12-06,8.037,8.037,8.037,8.037,-0.01625,,,2279.0,1140.0,,
1970,2011-12-05,8.05325,8.05325,8.05325,8.05325,0.021,,,2653.0,658.0,,
1971,2011-12-02,8.03225,8.03225,8.03225,8.03225,-0.065,,,2753.0,117.0,,
1972,2011-12-01,8.09725,8.09725,8.09725,8.09725,-0.06775,,,2776.0,182.0,,
1973,2011-11-30,8.165,8.165,8.165,8.165,-0.21375,,,2604.0,212.0,,
1974,2011-11-29,8.37875,8.37875,8.37875,8.37875,-0.03175,,,2494.0,129.0,,
1975,2011-11-28,8.4105,8.4105,8.4105,8.4105,-0.1585,,,2526.0,244.0,,
1976,2011-11-25,8.569,8.569,8.569,8.569,-0.04975,,,2523.0,13.0,,
1977,2011-11-24,8.61875,8.61875,8.61875,8.61875,-0.00025,,,2508.0,79.0,,
1978,2011-11-23,8.619,8.619,8.619,8.619,0.19275,,,2262.0,574.0,,
1979,2011-11-22,8.42625,8.42625,8.42625,8.42625,0.06675,,,1981.0,729.0,,
1980,2011-11-21,8.3595,8.3595,8.3595,8.3595,0.09,,,1679.0,443.0,,
1981,2011-11-18,8.2695,8.2695,8.2695,8.2695,0.00675,,,1513.0,380.0,,
1982,2011-11-17,8.26275,8.26275,8.26275,8.26275,0.07275,,,1694.0,200.0,,
1983,2011-11-16,8.19,8.19,8.19,8.19,-0.027,,,1658.0,69.0,,
1984,2011-11-15,8.217,8.217,8.217,8.217,0.15575,,,1702.0,74.0,,
1985,2011-11-14,8.06125,8.06125,8.06125,8.06125,0.1185,,,1719.0,27.0,,
1986,2011-11-11,7.94275,7.94275,7.94275,7.94275,-0.091,,,1718.0,8.0,,
1987,2011-11-10,8.03375,8.03375,8.03375,8.03375,-0.06025,,,1719.0,9.0,,
1988,2011-11-09,8.094,8.094,8.094,8.094,0.21845,,,1719.0,20.0,,
1989,2011-11-08,7.87555,7.87555,7.87555,7.87555,-0.1069,,,1712.0,20.0,,
1990,2011-11-07,7.98245,7.98245,7.98245,7.98245,0.0333,,,1548.0,283.0,,
1991,2011-11-04,7.94915,7.94915,7.94915,7.94915,0.0142,,,1665.0,44.0,,115.0
1992,2011-11-03,7.93495,7.93495,7.93495,7.93495,-0.09395,,,1599.0,133.0,,
1993,2011-11-02,8.0289,8.0289,8.0289,8.0289,-0.09955,,,1559.0,24.0,,
1994,2011-11-01,8.12845,8.12845,8.12845,8.12845,0.1809,,,1715.0,9.0,,
1995,2011-10-31,7.94755,7.94755,7.94755,7.94755,0.16545,,,1610.0,157.0,,
1996,2011-10-28,7.7821,7.7821,7.7821,7.7821,0.0166,,,1689.0,88.0,,
1997,2011-10-27,7.7655,7.7655,7.7655,7.7655,-0.2618,,,1682.0,20.0,,
1998,2011-10-26,8.0273,8.0273,8.0273,8.0273,0.06075,,,1821.0,151.0,,
1999,2011-10-25,7.96655,7.96655,7.96655,7.96655,0.02845,,,1852.0,32.0,,
2000,2011-10-24,7.9381,7.9381,7.9381,7.9381,-0.20855,,,1849.0,3.0,,
2001,2011-10-21,8.14665,8.14665,8.14665,8.14665,-0.0838,,,1912.0,69.0,,
2002,2011-10-20,8.23045,8.23045,8.23045,8.23045,0.0987,,,1909.0,16.0,,
2003,2011-10-19,8.13175,8.13175,8.13175,8.13175,0.03785,,,1906.0,18.0,,
2004,2011-10-18,8.0939,8.0939,8.0939,8.0939,0.02775,,,1925.0,19.0,,
2005,2011-10-17,8.06615,8.06615,8.06615,8.06615,0.1328,,,1926.0,10.0,,
2006,2011-10-14,7.93335,7.93335,7.93335,7.93335,-0.0126,,,1934.0,18.0,,
2007,2011-10-13,7.94595,7.94595,7.94595,7.94595,0.06105,,,2004.0,76.0,,
2008,2011-10-12,7.8849,7.8849,7.8849,7.8849,-0.1151,,,2024.0,30.0,,
2009,2011-10-11,8.0,8.0,8.0,8.0,0.0792,,,2028.0,8.0,,
2010,2011-10-10,7.9208,7.9208,7.9208,7.9208,-0.14045,,,1964.0,64.0,,
2011,2011-10-07,8.06125,8.06125,8.06125,8.06125,0.02825,,,1921.0,83.0,,
2012,2011-10-06,8.033,8.033,8.033,8.033,-0.04,,,1928.0,23.0,,
2013,2011-10-05,8.073,8.073,8.073,8.073,-0.28675,,,1930.0,27.0,,
2014,2011-10-04,8.35975,8.35975,8.35975,8.35975,0.008,,,1914.0,32.0,,
2015,2011-10-03,8.35175,8.35175,8.35175,8.35175,0.18675,,,1913.0,7.0,,
2016,2011-09-30,8.165,8.165,8.165,8.165,0.06775,,,1908.0,38.0,,
2017,2011-09-29,8.09725,8.09725,8.09725,8.09725,0.09925,,,1940.0,34.0,,
2018,2011-09-28,7.998,7.998,7.998,7.998,0.08675,,,1954.0,38.0,,
2019,2011-09-27,7.91125,7.91125,7.91125,7.91125,-0.329,,,1940.0,34.0,,
2020,2011-09-26,8.24025,8.24025,8.24025,8.24025,-0.1775,,,1947.0,30.0,,
2021,2011-09-23,8.41775,8.41775,8.41775,8.41775,0.036,,,1906.0,78.0,,
2022,2011-09-22,8.38175,8.38175,8.38175,8.38175,0.275,,,1880.0,274.0,,
2023,2011-09-21,8.10675,8.10675,8.10675,8.10675,0.28675,,,2179.0,646.0,,
2024,2011-09-19,7.714,7.714,7.714,7.714,0.254,,,2874.0,,,
2025,2011-09-16,7.46,7.46,7.46,7.46,0.05825,,1.0,2874.0,1.0,,
2026,2011-09-15,7.40175,7.40175,7.40175,7.40175,-0.007,,,2874.0,24.0,,
2027,2011-09-14,7.40875,7.40875,7.40875,7.40875,0.0975,,,2983.0,64.0,,
2028,2011-09-13,7.31125,7.31125,7.31125,7.31125,-0.15375,,,3385.0,466.0,,
2029,2011-09-12,7.465,7.465,7.465,7.465,0.1615,,1139.0,3441.0,42.0,,
2030,2011-09-09,7.3035,7.3035,7.3035,7.3035,0.1045,,,3448.0,5.0,,
2031,2011-09-08,7.199,7.199,7.199,7.199,0.05625,,,3469.0,23.0,,
2032,2011-09-07,7.14275,7.14275,7.14275,7.14275,-0.07125,,,3454.0,21.0,,
2033,2011-09-06,7.214,7.214,7.214,7.214,0.0665,,,3439.0,8.0,,
2034,2011-09-05,7.1475,7.1475,7.1475,7.1475,0.05175,,,3451.0,50.0,,
2035,2011-09-02,7.09575,7.09575,7.09575,7.09575,0.06975,,,3128.0,418.0,,
2036,2011-09-01,7.026,7.026,7.026,7.026,0.00025,,,3158.0,297.0,,
2037,2011-08-31,7.05,7.05,7.05,7.02575,-0.07475,,1.0,3272.0,143.0,,
2038,2011-08-30,7.1005,7.1005,7.1005,7.1005,0.02125,,,3272.0,13.0,,
2039,2011-08-29,7.07925,7.07925,7.07925,7.07925,-0.104,,,3281.0,9.0,,
2040,2011-08-26,7.18325,7.18325,7.18325,7.18325,-0.07875,,,3279.0,89.0,,
2041,2011-08-25,7.262,7.262,7.262,7.262,-0.02575,,,3204.0,5.0,,
2042,2011-08-24,7.28775,7.28775,7.28775,7.28775,0.07175,,,3203.0,94.0,,
2043,2011-08-23,7.216,7.216,7.216,7.216,-0.03575,,,3198.0,2.0,,
2044,2011-08-22,7.23,7.23,7.23,7.25175,0.00575,,2.0,3169.0,10.0,,
2045,2011-08-19,7.246,7.246,7.246,7.246,0.01225,,,2985.0,67.0,,
2046,2011-08-18,7.23375,7.23375,7.23375,7.23375,0.1055,,,3101.0,37.0,,
2047,2011-08-17,7.12825,7.12825,7.12825,7.12825,-0.06125,,,2982.0,57.0,,
2048,2011-08-16,7.1895,7.1895,7.1895,7.1895,0.0492,,,2898.0,36.0,,
2049,2011-08-15,7.1403,7.1403,7.1403,7.1403,-0.07445,,,3071.0,66.0,,
2050,2011-08-12,7.21475,7.21475,7.21475,7.21475,-0.07025,,,3084.0,379.0,,
2051,2011-08-11,7.285,7.285,7.285,7.285,0.01755,,,3163.0,112.0,,
2052,2011-08-10,7.26745,7.26745,7.26745,7.26745,-0.05855,,,3671.0,1130.0,,
2053,2011-08-09,7.326,7.326,7.326,7.326,0.09675,,,5912.0,2752.0,,
2054,2011-08-08,7.22925,7.22925,7.22925,7.22925,0.29875,,,7559.0,559.0,,
2055,2011-08-05,6.9305,6.9305,6.9305,6.9305,-0.04325,,,8482.0,825.0,,
2056,2011-08-04,6.97375,6.97375,6.97375,6.97375,0.19225,,,8910.0,304.0,,
2057,2011-08-03,6.7815,6.7815,6.7815,6.7815,-0.05525,,,9030.0,204.0,,
2058,2011-08-02,6.83675,6.83675,6.83675,6.83675,0.05225,,,8581.0,473.0,,
2059,2011-08-01,6.7845,6.7845,6.7845,6.7845,0.04375,,,8406.0,22.0,,
2060,2011-07-29,6.74075,6.74075,6.74075,6.74075,-0.05425,,,7790.0,377.0,,
2061,2011-07-28,6.795,6.795,6.795,6.795,0.06425,,,6454.0,1015.0,,
2062,2011-07-27,6.73075,6.73075,6.73075,6.73075,0.009,,,5158.0,841.0,,
2063,2011-07-26,6.72175,6.72175,6.72175,6.72175,-0.1015,,,4241.0,624.0,,
2064,2011-07-25,6.82325,6.82325,6.82325,6.82325,-0.0035,,,4197.0,25.0,,
2065,2011-07-22,6.83,6.83,6.83,6.82675,-0.01625,,1.0,4251.0,118.0,,
2066,2011-07-21,6.843,6.843,6.843,6.843,-0.08675,,,4468.0,301.0,,
2067,2011-07-20,6.92975,6.92975,6.92975,6.92975,-0.065,,,4949.0,456.0,,
2068,2011-07-19,6.99475,6.99475,6.99475,6.99475,-0.0605,,,6266.0,603.0,,
2069,2011-07-18,7.05525,7.05525,7.05525,7.05525,0.07575,,,7880.0,640.0,,
2070,2011-07-15,6.9795,6.9795,6.9795,6.9795,0.063,,,9492.0,1191.0,,
2071,2011-07-14,6.9165,6.9165,6.9165,6.9165,0.0595,,,9983.0,626.0,,
2072,2011-07-13,6.857,6.857,6.857,6.857,-0.073,,,11059.0,503.0,,
2073,2011-07-12,6.93,6.93,6.93,6.93,0.02225,,,11459.0,269.0,,
2074,2011-07-11,6.90775,6.90775,6.90775,6.90775,0.12175,,,11195.0,222.0,,
2075,2011-07-08,6.786,6.786,6.786,6.786,0.04825,,,10927.0,141.0,,
2076,2011-07-07,6.73775,6.73775,6.73775,6.73775,-0.07675,,,9510.0,839.0,,
2077,2011-07-06,6.8145,6.8145,6.8145,6.8145,-0.006,,,8920.0,235.0,,
2078,2011-07-05,6.82,6.82,6.82,6.8205,0.0295,,1.0,8059.0,486.0,,
2079,2011-07-04,6.791,6.791,6.791,6.791,-0.008,,,7720.0,126.0,,
2080,2011-07-01,6.799,6.799,6.799,6.799,-0.0415,,,7753.0,153.0,,
2081,2011-06-30,6.8405,6.8405,6.8405,6.8405,-0.057,,,7785.0,127.0,,
2082,2011-06-29,6.8975,6.8975,6.8975,6.8975,-0.0335,,,8052.0,144.0,,
2083,2011-06-28,6.931,6.931,6.931,6.931,-0.0175,,,8084.0,47.0,,
2084,2011-06-27,6.9485,6.9485,6.9485,6.9485,-0.039,,,8047.0,91.0,,
2085,2011-06-24,6.9875,6.9875,6.9875,6.9875,0.05225,,,8068.0,125.0,,
2086,2011-06-23,6.93525,6.93525,6.93525,6.93525,0.0855,,,7674.0,306.0,,
2087,2011-06-22,6.84975,6.84975,6.84975,6.84975,0.053,,,7152.0,239.0,,
2088,2011-06-21,6.79675,6.79675,6.79675,6.79675,-0.07,,,6834.0,129.0,,
2089,2011-06-20,6.86675,6.86675,6.86675,6.86675,0.00875,,,6172.0,672.0,,
2090,2011-06-17,6.858,6.858,6.858,6.858,-0.10525,,,5522.0,826.0,,
2091,2011-06-16,6.96325,6.96325,6.96325,6.96325,0.027,,,4718.0,581.0,,
2092,2011-06-15,6.93625,6.93625,6.93625,6.93625,0.09825,,,4376.0,288.0,,
2093,2011-06-13,6.794,6.794,6.794,6.794,0.00775,,,2868.0,,,
2094,2011-06-10,6.78625,6.78625,6.78625,6.78625,0.03875,,,3102.0,64.0,,
2095,2011-06-09,6.7475,6.7475,6.7475,6.7475,0.0125,,3.0,3099.0,,,
2096,2011-06-08,6.735,6.735,6.735,6.735,0.021,,,3181.0,84.0,,
2097,2011-06-07,6.714,6.714,6.714,6.714,-0.0885,,,3482.0,445.0,,
2098,2011-06-06,6.8025,6.8025,6.8025,6.8025,0.101,,403.0,3539.0,75.0,,
2099,2011-06-03,6.7015,6.7015,6.7015,6.7015,-0.033,,,3527.0,109.0,,
2100,2011-06-02,6.7345,6.7345,6.7345,6.7345,-0.10025,,,3716.0,219.0,,
2101,2011-06-01,6.83475,6.83475,6.83475,6.83475,0.0065,,,3702.0,28.0,,
2102,2011-05-31,6.82825,6.82825,6.82825,6.82825,-0.13225,,,3688.0,22.0,,
2103,2011-05-30,6.9605,6.9605,6.9605,6.9605,0.017,,,3693.0,18.0,,
2104,2011-05-27,6.9435,6.9435,6.9435,6.9435,-0.035,,,3689.0,13.0,,
2105,2011-05-26,6.9785,6.9785,6.9785,6.9785,-0.0715,,,3685.0,6.0,,
2106,2011-05-25,7.05,7.05,7.05,7.05,0.0475,,,3693.0,28.0,,
2107,2011-05-24,7.0025,7.0025,7.0025,7.0025,-0.0355,,,3748.0,62.0,,
2108,2011-05-23,7.038,7.038,7.038,7.038,0.09225,,,3766.0,29.0,,
2109,2011-05-20,6.94575,6.94575,6.94575,6.94575,0.036,,,3838.0,72.0,,
2110,2011-05-19,6.90975,6.90975,6.90975,6.90975,-0.034,,,3844.0,24.0,,
2111,2011-05-18,6.94375,6.94375,6.94375,6.94375,-0.053,,,3950.0,122.0,,
2112,2011-05-17,6.99675,6.99675,6.99675,6.99675,-0.02425,,,4024.0,72.0,,
2113,2011-05-16,7.021,7.021,7.021,7.021,-0.02175,,,4284.0,282.0,,
2114,2011-05-13,7.04275,7.04275,7.04275,7.04275,0.08675,,,4749.0,494.0,,
2115,2011-05-12,6.956,6.956,6.956,6.956,0.0495,,,5019.0,272.0,,
2116,2011-05-11,6.9065,6.9065,6.9065,6.9065,0.12,,,5208.0,207.0,,
2117,2011-05-10,6.7865,6.7865,6.7865,6.7865,0.017,,,5274.0,90.0,,
2118,2011-05-09,6.7695,6.7695,6.7695,6.7695,0.012,,,5252.0,46.0,,
2119,2011-05-06,6.7575,6.7575,6.7575,6.7575,-0.03275,,,5356.0,104.0,,
2120,2011-05-05,6.79025,6.79025,6.79025,6.79025,0.09625,,,5108.0,295.0,,
2121,2011-05-04,6.694,6.694,6.694,6.694,0.01375,,,4873.0,230.0,,
2122,2011-05-03,6.68025,6.68025,6.68025,6.68025,0.056,,,4842.0,47.0,,
2123,2011-05-02,6.62425,6.62425,6.62425,6.62425,0.0155,,,4840.0,17.0,,
2124,2011-04-29,6.60875,6.60875,6.60875,6.60875,-0.057,,,4657.0,201.0,,
