Date,Settle,Relative Value
2010-03-26,454.7,460.18247476190487
2010-03-25,451.75,457.221071428571
2010-03-24,453.0,457.221071428571
2010-03-23,463.65,457.221071428571
2010-03-22,459.5,457.221071428571
2010-03-19,467.55,457.221071428571
2010-03-18,477.9,444.9566379999996
2010-03-17,478.0,444.9566379999996
2010-03-16,471.4,444.9566379999996
2010-03-15,459.65,444.9566379999996
2010-03-12,462.25,444.9566379999996
2010-03-11,460.15,433.38047399999954
2010-03-10,463.75,433.38047399999954
2010-03-09,468.3,433.38047399999954
2010-03-08,470.35,433.38047399999954
2010-03-05,475.4,433.38047399999954
2010-03-04,461.75,439.8940999999995
2010-03-03,449.5,439.8940999999995
2010-03-02,443.45,439.8940999999995
2010-03-01,436.5,439.8940999999995
2010-02-26,432.4,439.8940999999995
2010-02-25,423.3,420.34064999999936
2010-02-24,422.7,420.34064999999936
2010-02-23,434.0,420.34064999999936
2010-02-22,442.1,420.34064999999936
2010-02-19,442.35,420.34064999999936
2010-02-18,435.25,422.15780399999926
2010-02-17,438.0,422.15780399999926
2010-02-16,432.45,422.15780399999926
2010-02-12,418.15,422.15780399999926
2010-02-11,418.95,435.2855894285707
2010-02-10,413.35,435.2855894285707
2010-02-09,416.6,435.2855894285707
2010-02-08,407.65,435.2855894285707
2010-02-05,398.25,435.2855894285707
2010-02-04,408.4,449.0991066666667
2010-02-03,436.8,449.0991066666667
2010-02-02,444.75,449.0991066666667
2010-02-01,428.55,449.0991066666667
2010-01-29,412.65,449.0991066666667
2010-01-28,413.35,436.4919133333342
2010-01-27,416.5,436.4919133333342
2010-01-26,427.3,436.4919133333342
2010-01-25,439.75,436.4919133333342
2010-01-22,439.85,436.4919133333342
2010-01-21,453.7,421.9514899999997
2010-01-20,461.8,421.9514899999997
2010-01-19,461.7,421.9514899999997
2010-01-15,447.5,421.9514899999997
2010-01-14,442.8,400.0575766666672
2010-01-13,423.95,400.0575766666672
2010-01-12,424.8,400.0575766666672
2010-01-11,430.95,400.0575766666672
2010-01-08,424.15,400.0575766666672
2010-01-07,422.95,375.0977769523809
2010-01-06,425.6,375.0977769523809
2010-01-05,421.95,375.0977769523809
2010-01-04,419.8,375.0977769523809
2009-12-31,407.25,375.0977769523809
2009-12-30,394.5,375.0977769523809
2009-12-29,386.85,375.0977769523809
2009-12-28,386.85,375.0977769523809
2009-12-24,387.65,375.0977769523809
2009-12-23,355.4,375.0977769523809
2009-12-22,352.15,375.0977769523809
2009-12-21,363.3,375.0977769523809
2009-12-18,365.8,375.0977769523809
2009-12-17,367.9,429.60855666666737
2009-12-16,371.05,429.60855666666737
2009-12-15,363.9,429.60855666666737
2009-12-14,366.15,429.60855666666737
2009-12-11,360.15,429.60855666666737
2009-12-10,362.95,471.94845466666715
2009-12-09,363.75,471.94845466666715
2009-12-08,373.2,471.94845466666715
2009-12-07,372.8,471.94845466666715
2009-12-04,370.4,471.94845466666715
2009-12-03,386.0,447.0493013333336
2009-12-02,389.2,447.0493013333336
2009-12-01,379.9,447.0493013333336
2009-11-30,365.0,447.0493013333336
2009-11-27,362.65,447.0493013333336
2009-11-26,366.0,385.8275186666669
2009-11-25,375.0,385.8275186666669
2009-11-24,369.55,385.8275186666669
2009-11-23,374.2,385.8275186666669
2009-11-20,364.0,385.8275186666669
2009-11-19,364.25,338.2851793333333
2009-11-18,370.5,338.2851793333333
2009-11-17,374.45,338.2851793333333
2009-11-16,374.25,338.2851793333333
2009-11-13,357.45,338.2851793333333
2009-11-12,349.75,329.3133266666661
2009-11-11,346.25,329.3133266666661
2009-11-10,333.75,329.3133266666661
2009-11-09,335.5,329.3133266666661
2009-11-06,331.75,329.3133266666661
2009-11-05,332.5,341.0367426666661
2009-11-04,330.9,341.0367426666661
2009-11-03,328.0,341.0367426666661
2009-11-02,325.2,341.0367426666661
2009-10-30,321.5,341.0367426666661
2009-10-29,330.0,346.6467993333333
2009-10-28,317.0,346.6467993333333
2009-10-27,329.15,346.6467993333333
2009-10-26,333.95,346.6467993333333
2009-10-23,337.0,346.6467993333333
2009-10-22,338.65,316.44675999999976
2009-10-21,339.0,316.44675999999976
2009-10-20,338.2,316.44675999999976
2009-10-19,336.55,316.44675999999976
2009-10-16,329.85,316.44675999999976
2009-10-15,327.7,302.5528199999999
2009-10-14,330.1,302.5528199999999
2009-10-13,330.0,302.5528199999999
2009-10-12,328.6,302.5528199999999
2009-10-09,323.05,302.5528199999999
2009-10-08,321.2,291.8011699999999
2009-10-07,315.7,291.8011699999999
2009-10-06,311.0,291.8011699999999
2009-10-05,303.85,291.8011699999999
2009-10-02,299.5,291.8011699999999
2009-10-01,291.05,306.5857800000003
