,Date,Settle
2879,2008-01-30,920.6
2880,2008-01-29,925.1
2881,2008-01-28,927.1
2882,2008-01-25,910.7
2883,2008-01-24,905.8
2884,2008-01-23,883.1
2885,2008-01-22,890.3
2886,2008-01-18,881.7
2887,2008-01-17,880.5
2888,2008-01-16,882.0
2889,2008-01-15,902.6
2890,2008-01-14,903.4
2891,2008-01-11,897.7
2892,2008-01-10,893.6
2893,2008-01-09,881.7
2894,2008-01-08,880.3
2895,2008-01-07,862.0
2896,2008-01-04,865.7
2897,2008-01-03,869.1
2898,2008-01-02,860.0
2899,2007-12-31,838.0
2900,2007-12-28,842.7
2901,2007-12-27,828.6
2902,2007-12-26,826.0
2903,2007-12-24,812.8
2904,2007-12-21,811.6
2905,2007-12-20,799.2
2906,2007-12-19,801.1
2907,2007-12-18,803.0
2908,2007-12-17,794.8
2909,2007-12-14,793.3
2910,2007-12-13,799.0
2911,2007-12-12,813.5
2912,2007-12-11,811.4
2913,2007-12-10,807.7
2914,2007-12-07,794.4
2915,2007-12-06,801.2
2916,2007-12-05,797.5
2917,2007-12-04,801.3
2918,2007-12-03,788.3
2919,2007-11-30,782.2
2920,2007-11-29,795.3
2921,2007-11-28,800.3
2922,2007-11-27,814.0
2923,2007-11-26,826.5
2924,2007-11-23,824.7
2925,2007-11-21,798.6
2926,2007-11-20,791.4
2927,2007-11-19,778.0
2928,2007-11-16,787.0
2929,2007-11-15,787.3
2930,2007-11-14,814.7
2931,2007-11-13,799.0
2932,2007-11-12,807.7
2933,2007-11-09,834.7
2934,2007-11-08,837.5
2935,2007-11-07,833.5
2936,2007-11-06,823.4
2937,2007-11-05,810.8
2938,2007-11-02,808.5
2939,2007-11-01,793.7
2940,2007-10-31,795.3
2941,2007-10-30,787.8
2942,2007-10-29,789.1
2943,2007-10-26,783.9
2944,2007-10-25,767.3
2945,2007-10-24,761.6
2946,2007-10-23,759.0
2947,2007-10-22,755.8
2948,2007-10-19,764.0
2949,2007-10-18,764.1
2950,2007-10-17,757.5
2951,2007-10-16,757.0
2952,2007-10-15,757.1
2953,2007-10-12,748.7
2954,2007-10-11,751.3
2955,2007-10-10,740.4
2956,2007-10-09,737.4
2957,2007-10-08,732.8
2958,2007-10-05,741.3
2959,2007-10-04,737.8
2960,2007-10-03,729.3
2961,2007-10-02,729.8
2962,2007-10-01,747.2
2963,2007-09-28,742.8
2964,2007-09-27,732.7
2965,2007-09-26,728.6
2966,2007-09-25,732.0
2967,2007-09-24,732.5
2968,2007-09-21,732.1
2969,2007-09-20,733.2
2970,2007-09-19,723.0
2971,2007-09-18,717.0
2972,2007-09-17,717.1
2973,2007-09-14,711.1
2974,2007-09-13,711.2
2975,2007-09-12,714.0
2976,2007-09-11,714.4
2977,2007-09-10,705.6
2978,2007-09-07,703.2
2979,2007-09-06,698.1
2980,2007-09-05,684.3
2981,2007-09-04,685.2
2982,2007-09-03,720.3
2983,2007-08-31,675.8
2984,2007-08-30,668.0
2985,2007-08-29,666.3
2986,2007-08-28,664.4
2987,2007-08-27,666.8
2988,2007-08-24,668.0
2989,2007-08-23,658.9
2990,2007-08-22,659.1
2991,2007-08-21,656.7
2992,2007-08-20,656.7
2993,2007-08-17,656.9
2994,2007-08-16,648.3
2995,2007-08-15,668.9
2996,2007-08-14,668.6
2997,2007-08-13,669.7
2998,2007-08-10,670.3
2999,2007-08-09,661.4
3000,2007-08-08,674.5
3001,2007-08-07,670.6
3002,2007-08-06,671.5
3003,2007-08-03,672.5
3004,2007-08-02,664.6
3005,2007-08-01,663.6
3006,2007-07-31,666.9
3007,2007-07-30,664.1
3008,2007-07-27,660.1
3009,2007-07-26,662.8
3010,2007-07-25,673.8
3011,2007-07-24,684.8
3012,2007-07-23,681.5
3013,2007-07-20,684.7
3014,2007-07-19,678.1
3015,2007-07-18,673.7
3016,2007-07-17,665.9
3017,2007-07-16,666.3
3018,2007-07-13,667.3
3019,2007-07-12,668.3
3020,2007-07-11,662.1
3021,2007-07-10,664.4
3022,2007-07-09,662.5
3023,2007-07-06,654.8
3024,2007-07-05,650.6
3025,2007-07-04,710.2
3026,2007-07-03,655.4
3027,2007-07-02,659.2
3028,2007-06-29,650.9
3029,2007-06-28,650.4
3030,2007-06-27,641.7
3031,2007-06-26,642.1
3032,2007-06-25,651.3
3033,2007-06-22,653.5
3034,2007-06-21,650.6
3035,2007-06-20,656.1
3036,2007-06-19,660.7
3037,2007-06-18,655.8
3038,2007-06-15,654.5
3039,2007-06-14,651.6
3040,2007-06-13,648.2
3041,2007-06-12,648.5
3042,2007-06-11,654.3
3043,2007-06-08,645.5
3044,2007-06-07,660.1
3045,2007-06-06,669.3
3046,2007-06-05,669.6
3047,2007-06-04,670.7
3048,2007-06-01,671.2
3049,2007-05-31,661.0
3050,2007-05-30,653.1
3051,2007-05-29,657.2
3052,2007-05-28,715.8
3053,2007-05-25,655.3
3054,2007-05-24,653.3
3055,2007-05-23,662.6
3056,2007-05-22,659.9
3057,2007-05-21,663.8
3058,2007-05-18,662.0
3059,2007-05-17,657.2
3060,2007-05-16,661.5
3061,2007-05-15,674.5
3062,2007-05-14,670.1
3063,2007-05-11,672.3
3064,2007-05-10,667.0
3065,2007-05-09,682.5
3066,2007-05-08,687.4
3067,2007-05-07,690.4
3068,2007-05-04,689.7
3069,2007-05-03,684.4
3070,2007-05-02,675.1
3071,2007-05-01,677.3
3072,2007-04-30,683.5
3073,2007-04-27,681.8
3074,2007-04-26,674.9
3075,2007-04-25,684.1
3076,2007-04-24,684.2
3077,2007-04-23,690.6
3078,2007-04-20,692.0
3079,2007-04-19,684.3
3080,2007-04-18,689.1
3081,2007-04-17,688.2
3082,2007-04-16,690.1
3083,2007-04-13,685.4
3084,2007-04-12,675.1
3085,2007-04-11,676.8
3086,2007-04-10,676.5
3087,2007-04-09,671.9
3088,2007-04-05,674.2
3089,2007-04-04,672.1
3090,2007-04-03,664.0
3091,2007-04-02,665.7
3092,2007-03-30,663.0
3093,2007-03-29,661.5
3094,2007-03-28,666.8
3095,2007-03-27,662.5
3096,2007-03-26,663.9
3097,2007-03-23,657.3
3098,2007-03-22,664.2
3099,2007-03-21,660.0
3100,2007-03-20,659.0
3101,2007-03-19,654.3
3102,2007-03-16,653.9
3103,2007-03-15,647.1
3104,2007-03-14,642.5
3105,2007-03-13,649.4
3106,2007-03-12,650.3
3107,2007-03-09,652.0
3108,2007-03-08,655.5
3109,2007-03-07,652.9
3110,2007-03-06,646.2
3111,2007-03-05,639.2
3112,2007-03-02,644.1
3113,2007-03-01,665.1
3114,2007-02-28,672.5
3115,2007-02-27,687.2
3116,2007-02-26,686.5
3117,2007-02-23,683.1
3118,2007-02-22,679.4
3119,2007-02-21,680.2
3120,2007-02-20,657.1
3121,2007-02-19,750.6
3122,2007-02-16,668.8
3123,2007-02-15,667.3
3124,2007-02-14,667.4
3125,2007-02-13,663.9
3126,2007-02-12,662.6
3127,2007-02-09,667.5
3128,2007-02-08,658.0
3129,2007-02-07,652.3
3130,2007-02-06,653.6
3131,2007-02-05,650.9
3132,2007-02-02,646.2
3133,2007-02-01,657.4
3134,2007-01-31,652.0
3135,2007-01-30,644.2
3136,2007-01-29,643.2
3137,2007-01-26,644.7
3138,2007-01-25,648.1
3139,2007-01-24,648.2
3140,2007-01-23,645.9
3141,2007-01-22,634.1
3142,2007-01-19,636.4
3143,2007-01-18,628.1
3144,2007-01-17,633.3
3145,2007-01-16,625.9
3146,2007-01-15,708.1
3147,2007-01-12,626.9
3148,2007-01-11,613.9
3149,2007-01-10,613.4
3150,2007-01-09,615.0
3151,2007-01-08,609.4
3152,2007-01-05,606.9
3153,2007-01-04,626.2
3154,2007-01-03,629.8
3155,2007-01-02,720.6
3156,2006-12-29,638.0
3157,2006-12-28,636.9
3158,2006-12-27,627.2
3159,2006-12-26,623.7
3160,2006-12-22,619.1
3161,2006-12-21,618.2
3162,2006-12-20,620.6
3163,2006-12-19,621.6
3164,2006-12-18,614.0
3165,2006-12-15,615.0
3166,2006-12-14,626.6
3167,2006-12-13,627.9
3168,2006-12-12,627.0
3169,2006-12-11,630.0
3170,2006-12-08,626.1
3171,2006-12-07,631.9
3172,2006-12-06,630.5
3173,2006-12-05,642.3
3174,2006-12-04,645.2
3175,2006-12-01,644.7
3176,2006-11-30,646.9
3177,2006-11-29,635.5
3178,2006-11-28,637.3
3179,2006-11-27,640.6
3180,2006-11-24,716.5
3181,2006-11-22,629.0
3182,2006-11-21,628.7
3183,2006-11-20,622.1
3184,2006-11-17,622.5
3185,2006-11-16,621.7
3186,2006-11-15,623.8
3187,2006-11-14,625.3
3188,2006-11-13,625.8
3189,2006-11-10,630.1
3190,2006-11-09,636.8
3191,2006-11-08,618.3
3192,2006-11-07,627.7
3193,2006-11-06,627.9
3194,2006-11-03,629.2
3195,2006-11-02,627.8
3196,2006-11-01,619.3
3197,2006-10-31,606.8
3198,2006-10-30,607.4
3199,2006-10-27,598.2
3200,2006-10-26,596.8
3201,2006-10-25,587.6
3202,2006-10-24,584.4
3203,2006-10-23,579.7
3204,2006-10-20,593.0
3205,2006-10-19,599.0
3206,2006-10-18,588.9
3207,2006-10-17,589.7
3208,2006-10-16,594.7
3209,2006-10-13,588.8
3210,2006-10-12,576.3
3211,2006-10-11,572.3
3212,2006-10-10,571.9
3213,2006-10-09,578.4
3214,2006-10-06,572.4
3215,2006-10-05,571.0
3216,2006-10-04,562.0
3217,2006-10-03,576.3
3218,2006-10-02,597.7
3219,2006-09-29,598.6
3220,2006-09-28,605.0
3221,2006-09-27,597.6
3222,2006-09-26,591.6
3223,2006-09-25,590.4
3224,2006-09-22,590.0
3225,2006-09-21,582.9
3226,2006-09-20,580.8
3227,2006-09-19,577.7
3228,2006-09-18,587.2
3229,2006-09-15,577.5
3230,2006-09-14,580.4
3231,2006-09-13,590.5
3232,2006-09-12,588.5
3233,2006-09-11,591.6
3234,2006-09-08,611.4
3235,2006-09-07,618.9
3236,2006-09-06,635.6
3237,2006-09-05,640.7
3238,2006-09-01,626.6
3239,2006-08-31,628.2
3240,2006-08-30,620.2
3241,2006-08-29,610.7
3242,2006-08-28,615.3
3243,2006-08-25,622.0
3244,2006-08-24,619.5
3245,2006-08-23,623.7
3246,2006-08-22,624.6
3247,2006-08-21,625.7
3248,2006-08-18,612.1
3249,2006-08-17,615.4
3250,2006-08-16,628.7
3251,2006-08-15,622.5
3252,2006-08-14,628.5
3253,2006-08-11,633.5
3254,2006-08-10,634.9
3255,2006-08-09,650.5
3256,2006-08-08,645.7
3257,2006-08-07,647.8
3258,2006-08-04,644.0
3259,2006-08-03,644.9
3260,2006-08-02,651.6
3261,2006-08-01,646.3
3262,2006-07-31,634.2
3263,2006-07-28,634.8
3264,2006-07-27,632.5
3265,2006-07-26,621.9
3266,2006-07-25,618.0
3267,2006-07-24,613.2
3268,2006-07-21,620.2
3269,2006-07-20,632.5
3270,2006-07-19,642.8
3271,2006-07-18,629.5
3272,2006-07-17,651.9
3273,2006-07-14,668.0
3274,2006-07-13,654.4
3275,2006-07-12,651.2
3276,2006-07-11,643.1
3277,2006-07-10,626.1
3278,2006-07-07,634.8
3279,2006-07-06,636.3
3280,2006-07-05,629.7
3281,2006-06-30,616.0
3282,2006-06-29,588.9
3283,2006-06-28,578.3
3284,2006-06-27,581.6
3285,2006-06-26,584.8
3286,2006-06-23,584.8
3287,2006-06-22,582.2
3288,2006-06-21,587.5
3289,2006-06-20,576.9
3290,2006-06-19,568.8
3291,2006-06-16,578.0
3292,2006-06-15,566.5
3293,2006-06-14,562.3
3294,2006-06-13,562.5
3295,2006-06-12,606.8
3296,2006-06-09,608.2
3297,2006-06-08,609.1
3298,2006-06-07,627.4
3299,2006-06-06,629.4
3300,2006-06-05,643.2
3301,2006-06-02,635.5
3302,2006-06-01,627.6
3303,2006-05-31,642.5
3304,2006-05-30,653.9
3305,2006-05-29,766.4
3306,2006-05-26,651.0
3307,2006-05-25,648.5
3308,2006-05-24,637.5
3309,2006-05-23,673.7
3310,2006-05-22,657.7
3311,2006-05-19,657.5
3312,2006-05-18,680.9
3313,2006-05-17,691.8
3314,2006-05-16,692.9
3315,2006-05-15,685.0
3316,2006-05-12,711.8
3317,2006-05-11,721.5
3318,2006-05-10,705.7
3319,2006-05-09,701.5
3320,2006-05-08,679.9
3321,2006-05-05,684.3
3322,2006-05-04,676.5
3323,2006-05-03,668.5
3324,2006-05-02,667.4
3325,2006-05-01,660.2
3326,2006-04-28,654.5
3327,2006-04-27,636.3
3328,2006-04-26,638.8
3329,2006-04-25,631.0
3330,2006-04-24,620.6
3331,2006-04-21,632.2
3332,2006-04-20,619.8
3333,2006-04-19,632.6
3334,2006-04-18,620.0
3335,2006-04-17,615.4
3336,2006-04-12,597.5
3337,2006-04-11,595.2
3338,2006-04-10,597.6
3339,2006-04-07,588.4
3340,2006-04-06,595.2
3341,2006-04-05,587.9
3342,2006-04-04,586.0
3343,2006-04-03,589.4
3344,2006-03-31,581.8
3345,2006-03-30,586.7
3346,2006-03-29,573.3
3347,2006-03-28,567.0
3348,2006-03-27,567.4
3349,2006-03-24,560.5
3350,2006-03-23,550.8
3351,2006-03-22,551.7
3352,2006-03-21,553.2
3353,2006-03-20,556.1
3354,2006-03-17,555.1
3355,2006-03-16,555.4
3356,2006-03-15,554.4
3357,2006-03-14,553.0
3358,2006-03-13,547.5
3359,2006-03-10,541.3
3360,2006-03-09,547.0
3361,2006-03-08,544.3
3362,2006-03-07,554.5
3363,2006-03-06,556.8
3364,2006-03-03,568.0
3365,2006-03-02,570.4
3366,2006-03-01,565.8
3367,2006-02-28,563.9
3368,2006-02-27,557.0
3369,2006-02-24,558.8
3370,2006-02-23,548.4
3371,2006-02-22,553.9
3372,2006-02-21,553.9
3373,2006-02-17,551.8
3374,2006-02-16,546.0
3375,2006-02-15,539.7
3376,2006-02-14,545.9
3377,2006-02-13,539.0
3378,2006-02-10,550.2
3379,2006-02-09,564.5
3380,2006-02-08,550.1
3381,2006-02-07,551.0
3382,2006-02-06,570.2
3383,2006-02-03,567.4
3384,2006-02-02,572.5
3385,2006-02-01,569.4
3386,2006-01-31,570.8
3387,2006-01-30,565.8
3388,2006-01-27,558.8
3389,2006-01-26,559.9
3390,2006-01-25,562.5
3391,2006-01-24,558.1
3392,2006-01-23,558.7
3393,2006-01-20,554.0
3394,2006-01-19,559.0
3395,2006-01-18,544.5
3396,2006-01-17,554.3
3397,2006-01-13,557.0
3398,2006-01-12,549.3
3399,2006-01-11,550.1
3400,2006-01-10,545.7
3401,2006-01-09,550.5
3402,2006-01-06,541.2
3403,2006-01-05,527.8
3404,2006-01-04,535.6
3405,2006-01-03,532.5
3406,2005-12-30,518.9
3407,2005-12-29,517.5
3408,2005-12-28,514.2
3409,2005-12-27,510.1
3410,2005-12-23,503.0
3411,2005-12-22,502.7
3412,2005-12-21,493.0
3413,2005-12-20,494.6
3414,2005-12-19,503.6
3415,2005-12-16,503.4
3416,2005-12-15,503.9
3417,2005-12-14,506.5
3418,2005-12-13,521.0
3419,2005-12-12,528.4
3420,2005-12-09,527.0
3421,2005-12-08,519.3
3422,2005-12-07,514.3
3423,2005-12-06,510.2
3424,2005-12-05,508.9
3425,2005-12-02,503.3
3426,2005-12-01,502.5
3427,2005-11-30,494.6
3428,2005-11-29,499.1
3429,2005-11-28,498.3
3430,2005-11-23,492.3
3431,2005-11-22,492.9
3432,2005-11-21,489.5
3433,2005-11-18,486.2
3434,2005-11-17,486.9
3435,2005-11-16,479.1
3436,2005-11-15,469.0
3437,2005-11-14,469.1
3438,2005-11-11,469.4
3439,2005-11-10,467.7
3440,2005-11-09,467.5
3441,2005-11-08,462.3
3442,2005-11-07,460.4
3443,2005-11-04,457.9
3444,2005-11-03,461.9
3445,2005-11-02,464.6
3446,2005-11-01,460.6
3447,2005-10-31,466.9
3448,2005-10-28,474.8
3449,2005-10-27,473.8
3450,2005-10-26,471.2
3451,2005-10-25,472.8
3452,2005-10-24,465.0
3453,2005-10-21,467.0
3454,2005-10-20,461.0
3455,2005-10-19,463.5
3456,2005-10-18,472.1
3457,2005-10-17,474.1
3458,2005-10-14,469.2
3459,2005-10-13,471.1
3460,2005-10-12,473.9
3461,2005-10-11,477.1
3462,2005-10-10,475.1
3463,2005-10-07,474.7
3464,2005-10-06,471.9
3465,2005-10-05,466.1
3466,2005-10-04,466.1
3467,2005-10-03,466.1
3468,2005-09-30,469.0
3469,2005-09-29,472.3
3470,2005-09-28,469.8
3471,2005-09-27,462.9
3472,2005-09-26,466.2
3473,2005-09-23,463.9
3474,2005-09-22,467.0
3475,2005-09-21,469.4
3476,2005-09-20,466.8
3477,2005-09-19,467.3
3478,2005-09-16,460.3
3479,2005-09-15,456.3
3480,2005-09-14,450.7
3481,2005-09-13,447.0
3482,2005-09-12,450.7
3483,2005-09-09,450.0
3484,2005-09-08,447.7
3485,2005-09-07,446.0
3486,2005-09-06,445.5
3487,2005-09-02,445.4
3488,2005-09-01,443.5
3489,2005-08-31,435.1
3490,2005-08-30,432.5
3491,2005-08-29,437.0
3492,2005-08-26,437.4
3493,2005-08-25,438.4
3494,2005-08-24,437.3
3495,2005-08-23,439.4
3496,2005-08-22,438.1
3497,2005-08-19,437.2
3498,2005-08-18,439.5
3499,2005-08-17,439.9
3500,2005-08-16,446.1
3501,2005-08-15,442.2
3502,2005-08-12,445.9
3503,2005-08-11,445.5
3504,2005-08-10,436.5
3505,2005-08-09,434.2
3506,2005-08-08,434.7
3507,2005-08-05,437.2
3508,2005-08-04,437.9
3509,2005-08-03,436.9
3510,2005-08-02,431.9
3511,2005-08-01,431.9
3512,2005-07-29,429.9
3513,2005-07-28,427.4
3514,2005-07-27,424.8
3515,2005-07-26,423.5
3516,2005-07-25,425.9
3517,2005-07-22,425.0
3518,2005-07-21,425.7
3519,2005-07-20,422.1
3520,2005-07-19,420.2
3521,2005-07-18,421.0
3522,2005-07-15,421.3
3523,2005-07-14,420.2
3524,2005-07-13,424.6
3525,2005-07-12,427.1
3526,2005-07-11,426.3
3527,2005-07-08,423.8
3528,2005-07-07,424.2
3529,2005-07-06,424.5
3530,2005-07-05,423.9
3531,2005-07-01,428.8
3532,2005-06-30,437.1
3533,2005-06-29,438.6
3534,2005-06-28,436.4
3535,2005-06-27,440.3
3536,2005-06-24,440.5
3537,2005-06-23,441.7
3538,2005-06-22,438.1
3539,2005-06-21,438.9
3540,2005-06-20,438.4
3541,2005-06-17,438.3
3542,2005-06-16,436.2
3543,2005-06-15,429.1
3544,2005-06-14,427.5
3545,2005-06-13,429.3
3546,2005-06-10,427.4
3547,2005-06-09,424.2
3548,2005-06-08,424.7
3549,2005-06-07,424.8
3550,2005-06-06,426.5
3551,2005-06-03,423.7
3552,2005-06-02,422.7
3553,2005-06-01,415.3
3554,2005-05-31,416.3
3555,2005-05-27,419.8
3556,2005-05-26,418.0
3557,2005-05-25,418.9
3558,2005-05-24,417.7
3559,2005-05-23,416.9
3560,2005-05-20,417.7
3561,2005-05-19,420.8
3562,2005-05-18,421.9
3563,2005-05-17,419.8
3564,2005-05-16,419.3
3565,2005-05-13,420.7
3566,2005-05-12,422.2
3567,2005-05-11,427.9
3568,2005-05-10,427.9
3569,2005-05-09,426.9
3570,2005-05-06,426.9
3571,2005-05-05,430.7
3572,2005-05-04,430.0
3573,2005-05-03,427.7
3574,2005-05-02,430.5
3575,2005-04-29,436.1
3576,2005-04-28,432.4
3577,2005-04-27,433.0
3578,2005-04-26,437.9
3579,2005-04-25,434.6
3580,2005-04-22,434.3
3581,2005-04-21,433.0
3582,2005-04-20,435.3
3583,2005-04-19,432.9
3584,2005-04-18,427.5
3585,2005-04-15,424.9
3586,2005-04-14,424.0
3587,2005-04-13,429.3
3588,2005-04-12,427.6
3589,2005-04-11,428.6
3590,2005-04-08,426.9
3591,2005-04-07,426.5
3592,2005-04-06,427.1
3593,2005-04-05,424.5
3594,2005-04-04,423.9
3595,2005-04-01,425.9
3596,2005-03-31,428.7
3597,2005-03-30,426.9
3598,2005-03-29,426.0
3599,2005-03-28,426.0
3600,2005-03-24,424.8
3601,2005-03-23,425.4
3602,2005-03-22,431.6
3603,2005-03-21,431.4
3604,2005-03-18,439.7
3605,2005-03-17,439.1
3606,2005-03-16,444.2
3607,2005-03-15,441.4
3608,2005-03-14,441.6
3609,2005-03-11,446.8
3610,2005-03-10,443.4
3611,2005-03-09,442.9
3612,2005-03-08,441.1
3613,2005-03-07,435.8
3614,2005-03-04,435.1
3615,2005-03-03,430.8
3616,2005-03-02,433.8
3617,2005-03-01,433.9
3618,2005-02-28,437.6
3619,2005-02-25,436.1
3620,2005-02-24,434.5
3621,2005-02-23,434.9
3622,2005-02-22,434.5
3623,2005-02-18,427.1
3624,2005-02-17,427.3
3625,2005-02-16,425.5
3626,2005-02-15,425.9
3627,2005-02-14,425.8
3628,2005-02-11,420.5
3629,2005-02-10,417.2
3630,2005-02-09,412.9
3631,2005-02-08,412.6
3632,2005-02-07,413.6
3633,2005-02-04,414.0
3634,2005-02-03,416.6
3635,2005-02-02,421.1
3636,2005-02-01,420.8
3637,2005-01-31,421.8
3638,2005-01-28,425.8
3639,2005-01-27,426.3
3640,2005-01-26,426.9
3641,2005-01-25,422.1
3642,2005-01-24,427.1
3643,2005-01-21,426.9
3644,2005-01-20,422.6
3645,2005-01-19,423.3
3646,2005-01-18,423.5
3647,2005-01-14,423.0
3648,2005-01-13,425.1
3649,2005-01-12,426.6
3650,2005-01-11,422.4
3651,2005-01-10,419.7
3652,2005-01-07,419.5
3653,2005-01-06,421.6
3654,2005-01-05,427.3
3655,2005-01-04,429.2
3656,2005-01-03,429.7
3657,2004-12-30,438.4
3658,2004-12-29,437.0
3659,2004-12-28,444.3
3660,2004-12-27,445.2
3661,2004-12-23,441.9
3662,2004-12-22,440.3
3663,2004-12-21,441.8
3664,2004-12-20,442.4
3665,2004-12-17,441.6
3666,2004-12-16,436.9
3667,2004-12-15,440.8
3668,2004-12-14,435.9
3669,2004-12-13,438.9
3670,2004-12-10,433.9
3671,2004-12-09,435.8
3672,2004-12-08,437.2
3673,2004-12-07,452.0
3674,2004-12-06,454.2
3675,2004-12-03,456.0
3676,2004-12-02,450.4
3677,2004-12-01,454.0
3678,2004-11-30,451.3
3679,2004-11-29,453.7
3680,2004-11-24,449.3
3681,2004-11-23,447.9
3682,2004-11-22,449.0
3683,2004-11-19,447.0
3684,2004-11-18,442.9
3685,2004-11-17,445.1
3686,2004-11-16,440.5
3687,2004-11-15,437.3
3688,2004-11-12,438.3
3689,2004-11-11,435.4
3690,2004-11-10,434.5
3691,2004-11-09,436.2
3692,2004-11-08,433.4
3693,2004-11-05,434.3
3694,2004-11-04,430.8
3695,2004-11-03,425.4
3696,2004-11-02,420.8
3697,2004-11-01,428.2
3698,2004-10-29,429.4
3699,2004-10-28,426.1
3700,2004-10-27,424.8
3701,2004-10-26,426.8
3702,2004-10-25,429.0
3703,2004-10-22,424.6
3704,2004-10-21,424.4
3705,2004-10-20,423.5
3706,2004-10-19,420.3
3707,2004-10-18,416.2
3708,2004-10-15,418.7
3709,2004-10-14,418.1
3710,2004-10-13,413.2
3711,2004-10-12,415.1
3712,2004-10-11,422.0
3713,2004-10-08,423.1
3714,2004-10-07,418.0
3715,2004-10-06,418.4
3716,2004-10-05,418.2
3717,2004-10-04,414.0
3718,2004-10-01,419.5
3719,2004-09-30,418.7
3720,2004-09-29,413.0
3721,2004-09-28,412.5
3722,2004-09-27,409.1
3723,2004-09-24,408.1
3724,2004-09-23,411.0
3725,2004-09-22,407.4
3726,2004-09-21,408.5
3727,2004-09-20,405.5
3728,2004-09-17,406.1
3729,2004-09-16,405.0
3730,2004-09-15,405.3
3731,2004-09-14,406.0
3732,2004-09-13,404.5
3733,2004-09-10,402.3
3734,2004-09-09,398.9
3735,2004-09-08,399.9
3736,2004-09-07,397.9
3737,2004-09-03,401.0
3738,2004-09-02,406.5
3739,2004-09-01,409.3
3740,2004-08-31,410.9
3741,2004-08-30,408.4
3742,2004-08-27,403.3
3743,2004-08-26,407.4
3744,2004-08-25,407.9
3745,2004-08-24,403.0
3746,2004-08-23,410.5
3747,2004-08-20,413.2
3748,2004-08-19,407.1
3749,2004-08-18,404.3
3750,2004-08-17,404.4
3751,2004-08-16,402.9
3752,2004-08-13,398.9
3753,2004-08-12,394.3
3754,2004-08-11,395.5
3755,2004-08-10,400.0
3756,2004-08-09,400.7
3757,2004-08-06,399.8
3758,2004-08-05,392.3
3759,2004-08-04,392.2
3760,2004-08-03,394.0
3761,2004-08-02,391.7
3762,2004-07-30,391.0
3763,2004-07-29,387.0
3764,2004-07-28,389.0
3765,2004-07-27,387.0
3766,2004-07-26,390.3
3767,2004-07-23,390.5
3768,2004-07-22,395.3
3769,2004-07-21,397.3
3770,2004-07-20,402.1
3771,2004-07-19,405.8
3772,2004-07-16,406.8
3773,2004-07-15,404.4
3774,2004-07-14,405.6
3775,2004-07-13,402.3
3776,2004-07-12,408.4
3777,2004-07-09,407.9
3778,2004-07-08,408.2
3779,2004-07-07,402.7
3780,2004-07-06,393.0
3781,2004-07-02,398.7
3782,2004-07-01,396.4
3783,2004-06-30,393.0
3784,2004-06-29,392.8
3785,2004-06-28,401.0
3786,2004-06-25,402.9
3787,2004-06-24,403.1
3788,2004-06-23,395.0
3789,2004-06-22,395.0
3790,2004-06-21,394.0
3791,2004-06-18,395.1
3792,2004-06-17,388.9
3793,2004-06-16,384.6
3794,2004-06-15,388.1
3795,2004-06-14,383.6
3796,2004-06-10,385.9
3797,2004-06-09,384.5
3798,2004-06-08,391.0
3799,2004-06-07,393.7
3800,2004-06-04,390.9
3801,2004-06-03,388.1
3802,2004-06-02,391.6
3803,2004-06-01,394.6
3804,2004-05-28,394.0
3805,2004-05-27,394.9
3806,2004-05-26,388.3
3807,2004-05-25,388.4
3808,2004-05-24,385.7
3809,2004-05-21,384.9
3810,2004-05-20,378.5
3811,2004-05-19,383.0
3812,2004-05-18,375.9
3813,2004-05-17,379.6
3814,2004-05-14,377.1
3815,2004-05-13,374.9
3816,2004-05-12,377.7
3817,2004-05-11,377.2
3818,2004-05-10,378.7
3819,2004-05-07,379.1
3820,2004-05-06,388.4
3821,2004-05-05,393.8
3822,2004-05-04,391.8
3823,2004-05-03,387.5
3824,2004-04-30,387.5
3825,2004-04-29,387.1
3826,2004-04-28,385.4
3827,2004-04-27,398.6
3828,2004-04-26,396.0
3829,2004-04-23,395.1
3830,2004-04-22,393.3
3831,2004-04-21,390.8
3832,2004-04-20,397.7
3833,2004-04-19,400.6
3834,2004-04-16,401.0
3835,2004-04-15,397.7
3836,2004-04-14,399.8
3837,2004-04-13,407.0
3838,2004-04-12,420.1
3839,2004-04-08,419.9
3840,2004-04-07,422.8
3841,2004-04-06,418.9
3842,2004-04-05,415.4
3843,2004-04-02,421.6
3844,2004-04-01,427.8
3845,2004-03-31,427.3
3846,2004-03-30,421.7
3847,2004-03-29,417.1
3848,2004-03-26,422.2
3849,2004-03-25,416.9
3850,2004-03-24,417.4
3851,2004-03-23,420.0
3852,2004-03-22,417.6
3853,2004-03-19,412.7
3854,2004-03-18,411.3
3855,2004-03-17,407.1
3856,2004-03-16,402.6
3857,2004-03-15,399.6
3858,2004-03-12,395.6
3859,2004-03-11,401.0
3860,2004-03-10,400.3
3861,2004-03-09,404.5
3862,2004-03-08,400.9
3863,2004-03-05,401.6
3864,2004-03-04,393.2
3865,2004-03-03,392.7
3866,2004-03-02,393.8
3867,2004-03-01,399.6
3868,2004-02-27,396.8
3869,2004-02-26,395.5
3870,2004-02-25,395.8
3871,2004-02-24,404.5
3872,2004-02-23,399.0
3873,2004-02-20,397.5
3874,2004-02-19,409.8
3875,2004-02-18,412.3
3876,2004-02-17,416.0
3877,2004-02-13,410.3
