Date,Settle,Relative Value,Settle Delta,Rel Val Delta,Signal,Profit,EC
2013-09-20,1332.6,1313.3384504761907,5.800000000000182,9.428491809523848,1.0,5.800000000000182,695.2000000000014
2013-09-13,1308.4,1303.9099586666669,24.199999999999818,-29.95512266666583,-1.0,-24.199999999999818,689.4000000000012
2013-09-06,1386.2,1333.8650813333327,-77.79999999999995,-24.62673733333304,-1.0,77.79999999999995,713.600000000001
2013-08-30,1395.8,1358.4918186666657,-9.599999999999909,30.709931999999753,1.0,-9.599999999999909,635.8000000000011
2013-08-23,1395.7,1327.781886666666,0.09999999999990905,31.969182666666256,1.0,0.09999999999990905,645.400000000001
2013-08-16,1371.7,1295.8127039999997,24.0,-2.8274319999995896,-1.0,-24.0,645.3000000000011
2013-08-09,1312.9,1298.6401359999993,58.799999999999955,-13.26861066666629,-1.0,-58.799999999999955,669.3000000000011
2013-08-02,1310.6,1311.9087466666656,2.300000000000182,3.560213333333877,1.0,2.300000000000182,728.100000000001
2013-07-26,1321.5,1308.3485333333317,-10.900000000000091,24.560393333333195,1.0,-10.900000000000091,725.8000000000009
2013-07-19,1292.9,1283.7881399999985,28.59999999999991,32.74194666666517,1.0,28.59999999999991,736.700000000001
2013-07-12,1277.6,1251.0461933333333,15.300000000000182,0.8482276190470657,1.0,15.300000000000182,708.100000000001
2013-07-05,1212.7,1250.1979657142863,64.89999999999986,-32.863576571427075,-1.0,-64.89999999999986,692.8000000000009
2013-06-28,1223.7,1283.0615422857134,-11.0,-169.89888438095227,-1.0,11.0,757.7000000000007
2013-06-21,1291.6,1452.9604266666656,-67.89999999999986,-43.67051571428556,-1.0,67.89999999999986,746.7000000000007
2013-06-14,1387.3,1496.6309423809512,-95.70000000000005,96.99348238095286,1.0,-95.70000000000005,678.8000000000009
2013-06-07,1383.0,1399.6374599999983,4.2999999999999545,-28.48953866666716,-1.0,-4.2999999999999545,774.5000000000009
2013-05-31,1392.6,1428.1269986666655,-9.599999999999909,-8.47910666666644,-1.0,9.599999999999909,778.8000000000009
2013-05-24,1386.6,1436.606105333332,6.0,-3.0482400000003054,-1.0,-6.0,769.200000000001
2013-05-17,1364.7,1439.6543453333322,21.899999999999864,-20.503102666664972,-1.0,-21.899999999999864,775.200000000001
2013-05-10,1436.6,1460.1574479999972,-71.89999999999986,3.1550779999965926,1.0,-71.89999999999986,797.1000000000008
2013-05-03,1464.2,1457.0023700000006,-27.600000000000136,33.3938700000017,1.0,-27.600000000000136,869.0000000000007
2013-04-26,1453.6,1423.608499999999,10.600000000000136,-42.96009333333427,-1.0,-10.600000000000136,896.6000000000008
2013-04-19,1395.3,1466.5685933333332,58.299999999999955,-87.65772333333302,-1.0,-58.299999999999955,907.200000000001
2013-04-12,1501.0,1554.2263166666662,-105.70000000000005,-5.548459333330129,-1.0,105.70000000000005,965.5000000000009
2013-04-05,1575.4,1559.7747759999963,-74.40000000000009,-8.283342000002222,-1.0,74.40000000000009,859.8000000000009
2013-03-22,1606.1,1568.0581179999986,-30.699999999999818,1.020651333333035,1.0,-30.699999999999818,785.4000000000008
2013-03-15,1592.6,1567.0374666666655,13.5,-4.745350000000144,-1.0,-13.5,816.1000000000006
2013-03-08,1576.9,1571.7828166666657,15.699999999999818,-4.731751333334159,-1.0,-15.699999999999818,829.6000000000006
2013-03-01,1572.3,1576.5145679999998,4.600000000000136,-36.708197333332464,-1.0,-4.600000000000136,845.3000000000004
