,Date,Open Interest,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Swap Dealer Longs,Swap Dealer Shorts,Swap Dealer Spreads,Money Manager Longs,Money Manager Shorts,Money Manager Spreads,Other Reportable Longs,Other Reportable Shorts,Other Reportable Spreads,Total Reportable Longs,Total Reportable Shorts,Non Reportable Longs,Non Reportable Shorts
156,2016-07-26,28933.0,2895.0,11253.0,1299.0,8245.0,1320.0,16632.0,1351.0,395.0,3207.0,4282.0,794.0,26541.0,27639.0,2392.0,1294.0
157,2016-07-19,25584.0,2937.0,9816.0,1508.0,6577.0,1207.0,12989.0,1877.0,347.0,3850.0,4011.0,620.0,23457.0,24455.0,2127.0,1129.0
158,2016-07-12,24713.0,3585.0,9293.0,2040.0,5721.0,1046.0,11446.0,3165.0,292.0,3814.0,3550.0,496.0,22719.0,23563.0,1994.0,1150.0
159,2016-07-05,23138.0,3212.0,8810.0,2321.0,4095.0,977.0,11084.0,4013.0,202.0,3337.0,3392.0,336.0,21469.0,21825.0,1668.0,1313.0
160,2016-06-28,22786.0,3133.0,7181.0,2898.0,3276.0,461.0,10975.0,5860.0,193.0,3437.0,3987.0,227.0,21323.0,21184.0,1463.0,1601.0
161,2016-06-21,24998.0,3609.0,6297.0,3475.0,2927.0,538.0,11288.0,7570.0,176.0,4262.0,5750.0,198.0,23547.0,23455.0,1450.0,1542.0
162,2016-06-14,24662.0,3550.0,6703.0,3446.0,3000.0,525.0,11211.0,7225.0,175.0,4150.0,5043.0,201.0,23258.0,22872.0,1404.0,1791.0
163,2016-06-07,24138.0,3517.0,7199.0,3072.0,3333.0,602.0,11866.0,6751.0,171.0,3341.0,4189.0,206.0,22774.0,22450.0,1364.0,1688.0
164,2016-05-31,23246.0,3437.0,7075.0,3309.0,3394.0,612.0,11164.0,5456.0,250.0,2978.0,4468.0,125.0,21875.0,21381.0,1371.0,1865.0
165,2016-05-24,23963.0,3413.0,8005.0,3497.0,3052.0,1091.0,10045.0,4447.0,1063.0,2949.0,4240.0,426.0,22484.0,22325.0,1478.0,1638.0
166,2016-05-17,26502.0,3271.0,9749.0,3094.0,3593.0,1845.0,10806.0,3626.0,2033.0,3430.0,3639.0,539.0,25017.0,25025.0,1485.0,1477.0
167,2016-05-10,26267.0,3183.0,9508.0,2808.0,3931.0,1634.0,11314.0,4041.0,1992.0,3410.0,3241.0,474.0,24815.0,24820.0,1452.0,1447.0
168,2016-05-03,24569.0,2966.0,9414.0,2317.0,4372.0,1314.0,12689.0,3918.0,845.0,2308.0,3061.0,460.0,22899.0,23385.0,1670.0,1185.0
169,2016-04-26,24722.0,3202.0,9004.0,2601.0,4347.0,988.0,12282.0,4676.0,596.0,2896.0,3255.0,614.0,23179.0,23480.0,1543.0,1243.0
170,2016-04-19,25794.0,3422.0,8627.0,3535.0,2664.0,1029.0,12533.0,6615.0,431.0,2970.0,4630.0,387.0,24306.0,24383.0,1488.0,1410.0
171,2016-04-12,25522.0,3384.0,8204.0,4035.0,2284.0,904.0,11923.0,7003.0,387.0,3130.0,4890.0,386.0,24148.0,24058.0,1374.0,1465.0
172,2016-04-05,23822.0,3177.0,8756.0,3104.0,3161.0,1081.0,11673.0,5159.0,299.0,2838.0,3663.0,231.0,22403.0,22349.0,1419.0,1474.0
173,2016-03-29,23997.0,3412.0,9201.0,2306.0,4022.0,1341.0,11940.0,4363.0,306.0,2936.0,3184.0,271.0,22513.0,22689.0,1484.0,1308.0
174,2016-03-22,24077.0,3132.0,9977.0,2077.0,4429.0,1216.0,12467.0,3959.0,323.0,3013.0,2627.0,292.0,22520.0,22822.0,1557.0,1255.0
175,2016-03-15,23856.0,3256.0,9722.0,2449.0,2986.0,1581.0,11975.0,4751.0,302.0,2592.0,2850.0,282.0,22437.0,22476.0,1419.0,1381.0
176,2016-03-08,25119.0,3299.0,8906.0,2733.0,3022.0,1533.0,12421.0,5882.0,453.0,2938.0,3551.0,301.0,23679.0,23648.0,1439.0,1470.0
177,2016-03-01,26430.0,3171.0,7560.0,4483.0,2327.0,1031.0,12072.0,7932.0,332.0,3674.0,5158.0,260.0,25023.0,24601.0,1406.0,1829.0
178,2016-02-23,28911.0,2980.0,8249.0,4814.0,3153.0,1178.0,12627.0,7617.0,1285.0,3796.0,4639.0,597.0,27277.0,26718.0,1634.0,2192.0
179,2016-02-16,28969.0,2918.0,9132.0,3938.0,3339.0,882.0,13912.0,7197.0,1451.0,3549.0,4336.0,857.0,27506.0,27193.0,1463.0,1775.0
180,2016-02-09,28220.0,2470.0,8105.0,3855.0,3576.0,637.0,14054.0,7280.0,1305.0,3568.0,4779.0,881.0,26769.0,26561.0,1450.0,1658.0
181,2016-02-02,26901.0,2626.0,7470.0,4125.0,2943.0,364.0,13066.0,7042.0,547.0,4032.0,5998.0,560.0,25320.0,24923.0,1581.0,1978.0
182,2016-01-26,26449.0,2563.0,7572.0,3861.0,2717.0,355.0,12967.0,6848.0,323.0,3948.0,5831.0,912.0,24929.0,24558.0,1520.0,1891.0
183,2016-01-19,26784.0,2517.0,7927.0,3784.0,3071.0,368.0,13701.0,7013.0,252.0,3912.0,5400.0,750.0,25284.0,24780.0,1500.0,2004.0
184,2016-01-12,27830.0,2461.0,7800.0,4853.0,2837.0,451.0,12998.0,7058.0,180.0,4447.0,6464.0,755.0,26147.0,25545.0,1683.0,2285.0
185,2016-01-05,25459.0,2322.0,9170.0,3455.0,3456.0,157.0,13212.0,5274.0,102.0,4151.0,5290.0,256.0,23655.0,23704.0,1804.0,1755.0
186,2015-12-29,24549.0,2283.0,9769.0,3291.0,3800.0,128.0,13409.0,4719.0,105.0,3502.0,4203.0,225.0,22944.0,22949.0,1606.0,1600.0
187,2015-12-22,24220.0,2217.0,9673.0,3330.0,3817.0,131.0,13214.0,4676.0,105.0,3485.0,4052.0,218.0,22701.0,22674.0,1519.0,1546.0
188,2015-12-15,25362.0,2636.0,9670.0,3493.0,3799.0,304.0,13144.0,5444.0,200.0,3880.0,4248.0,219.0,23876.0,23883.0,1486.0,1479.0
189,2015-12-08,26960.0,2969.0,11043.0,3848.0,3680.0,358.0,14151.0,5326.0,290.0,3631.0,4625.0,227.0,25474.0,25548.0,1486.0,1412.0
190,2015-12-01,27755.0,2896.0,10785.0,4611.0,3432.0,332.0,14110.0,6176.0,274.0,3750.0,4993.0,229.0,26203.0,26221.0,1553.0,1534.0
191,2015-11-24,29336.0,3384.0,11615.0,5097.0,3326.0,816.0,13408.0,5791.0,307.0,3738.0,4838.0,281.0,27029.0,26974.0,2307.0,2362.0
192,2015-11-17,29583.0,2704.0,11591.0,5225.0,3396.0,1495.0,13481.0,4705.0,1119.0,3446.0,5059.0,605.0,28075.0,27968.0,1508.0,1615.0
193,2015-11-10,29361.0,2762.0,12283.0,3066.0,3823.0,1675.0,15895.0,3912.0,763.0,3241.0,4939.0,518.0,27920.0,27913.0,1441.0,1448.0
194,2015-11-03,28768.0,2630.0,13656.0,2621.0,4184.0,1304.0,16251.0,3004.0,702.0,3523.0,4105.0,293.0,27324.0,27247.0,1444.0,1521.0
195,2015-10-27,28255.0,2908.0,13471.0,2238.0,5034.0,1162.0,16212.0,2442.0,795.0,3400.0,3799.0,151.0,26866.0,26854.0,1389.0,1401.0
196,2015-10-20,28739.0,3735.0,13534.0,2270.0,4700.0,1231.0,14795.0,2750.0,1342.0,3330.0,3688.0,83.0,26786.0,27329.0,1953.0,1410.0
197,2015-10-13,28383.0,3471.0,13592.0,2504.0,4261.0,1303.0,14941.0,3211.0,1431.0,3259.0,3108.0,77.0,26985.0,26984.0,1398.0,1400.0
198,2015-10-06,29375.0,3381.0,13090.0,2994.0,4923.0,1124.0,15569.0,4192.0,1557.0,3206.0,2940.0,56.0,27888.0,27883.0,1487.0,1492.0
199,2015-09-29,28776.0,3259.0,11602.0,3595.0,4017.0,786.0,15465.0,6128.0,1494.0,2843.0,3140.0,30.0,27472.0,27197.0,1305.0,1580.0
200,2015-09-22,28613.0,3319.0,9263.0,3897.0,3379.0,634.0,15457.0,8574.0,1276.0,2723.0,3476.0,0.0,27307.0,26602.0,1306.0,2011.0
201,2015-09-15,29048.0,3337.0,8832.0,4024.0,3217.0,556.0,15881.0,9684.0,1315.0,2593.0,3691.0,17.0,27722.0,27312.0,1326.0,1736.0
202,2015-09-08,28634.0,2939.0,8527.0,4599.0,3755.0,486.0,15583.0,9576.0,1136.0,2709.0,3450.0,17.0,27469.0,26947.0,1165.0,1687.0
203,2015-09-01,29707.0,2562.0,8841.0,5184.0,4205.0,458.0,16120.0,9378.0,1119.0,2783.0,3874.0,93.0,28319.0,27967.0,1388.0,1739.0
204,2015-08-25,31877.0,2657.0,8589.0,6306.0,4287.0,1705.0,15020.0,9396.0,1001.0,3265.0,4675.0,297.0,30252.0,29950.0,1625.0,1926.0
205,2015-08-18,37361.0,2743.0,10320.0,5654.0,4378.0,1918.0,19145.0,11301.0,1172.0,3710.0,5220.0,1367.0,35710.0,35678.0,1651.0,1683.0
206,2015-08-11,38155.0,3134.0,10576.0,6243.0,3830.0,1794.0,18954.0,12256.0,1078.0,3645.0,5153.0,1653.0,36501.0,36340.0,1654.0,1815.0
207,2015-08-04,38692.0,3065.0,10494.0,6286.0,3511.0,2514.0,19200.0,12255.0,742.0,3669.0,5577.0,1601.0,37077.0,36692.0,1615.0,2000.0
208,2015-07-28,38119.0,3056.0,10771.0,6280.0,4354.0,2312.0,18934.0,11746.0,476.0,4090.0,5195.0,1447.0,36596.0,36301.0,1523.0,1818.0
209,2015-07-21,37484.0,2946.0,10811.0,5865.0,4191.0,2178.0,19178.0,11714.0,325.0,3913.0,4907.0,1427.0,35832.0,35553.0,1652.0,1931.0
210,2015-07-14,37535.0,2721.0,10875.0,5627.0,4508.0,1872.0,19568.0,11634.0,439.0,4483.0,5153.0,1166.0,35878.0,35647.0,1657.0,1888.0
211,2015-07-07,37273.0,2415.0,10755.0,5832.0,4521.0,1593.0,20347.0,11577.0,350.0,4100.0,5330.0,1011.0,35647.0,35137.0,1626.0,2136.0
212,2015-06-30,38155.0,2435.0,10901.0,5238.0,5150.0,1213.0,21889.0,11652.0,344.0,4510.0,5748.0,961.0,36592.0,35969.0,1563.0,2186.0
213,2015-06-23,35759.0,2264.0,10799.0,4680.0,5542.0,1023.0,20703.0,9825.0,270.0,4640.0,5395.0,633.0,34214.0,33489.0,1545.0,2271.0
214,2015-06-16,34725.0,1899.0,12146.0,3473.0,5867.0,1048.0,20742.0,7696.0,120.0,5276.0,5502.0,610.0,33169.0,32990.0,1556.0,1734.0
215,2015-06-09,33001.0,1809.0,13084.0,3205.0,6049.0,803.0,20357.0,5956.0,127.0,4946.0,4949.0,310.0,31556.0,31276.0,1444.0,1724.0
216,2015-06-02,30041.0,1490.0,14486.0,2592.0,6668.0,749.0,19330.0,3008.0,115.0,4274.0,3360.0,220.0,28770.0,28606.0,1270.0,1434.0
217,2015-05-26,31342.0,2145.0,16099.0,2656.0,7075.0,1472.0,18774.0,2632.0,192.0,4369.0,2170.0,278.0,29885.0,29917.0,1458.0,1426.0
218,2015-05-19,32731.0,2234.0,16456.0,2508.0,6427.0,2023.0,18916.0,3103.0,236.0,4125.0,2038.0,1271.0,31314.0,31554.0,1418.0,1178.0
219,2015-05-12,32992.0,2816.0,17150.0,2526.0,6865.0,1727.0,18754.0,2631.0,325.0,4342.0,2007.0,1223.0,31714.0,31929.0,1278.0,1063.0
220,2015-05-05,33784.0,3378.0,17873.0,2838.0,7777.0,1120.0,19108.0,2311.0,313.0,4373.0,2042.0,1181.0,32312.0,32618.0,1472.0,1166.0
221,2015-04-28,33802.0,3260.0,17502.0,2916.0,7199.0,1053.0,19134.0,2445.0,338.0,4578.0,2823.0,988.0,32266.0,32347.0,1536.0,1455.0
222,2015-04-21,33165.0,3253.0,17376.0,3200.0,6943.0,949.0,18381.0,2298.0,315.0,4597.0,2890.0,971.0,31666.0,31742.0,1499.0,1423.0
223,2015-04-14,32534.0,2729.0,15312.0,3071.0,7767.0,504.0,18983.0,2763.0,271.0,4568.0,3584.0,888.0,31014.0,31089.0,1520.0,1445.0
224,2015-04-07,32582.0,2267.0,14272.0,3594.0,7912.0,667.0,19639.0,3805.0,328.0,4017.0,3634.0,463.0,30976.0,31081.0,1606.0,1501.0
225,2015-03-31,32712.0,2241.0,14241.0,3957.0,7567.0,606.0,19728.0,4174.0,289.0,4052.0,3691.0,339.0,31213.0,30909.0,1499.0,1803.0
226,2015-03-24,31636.0,2232.0,15890.0,3216.0,8591.0,606.0,19546.0,2771.0,139.0,3851.0,2194.0,341.0,29932.0,30532.0,1704.0,1104.0
227,2015-03-17,31972.0,2280.0,16105.0,2708.0,8810.0,564.0,19496.0,2657.0,533.0,4327.0,1962.0,335.0,30243.0,30966.0,1728.0,1005.0
228,2015-03-10,34014.0,1970.0,17124.0,2436.0,10357.0,868.0,20960.0,2094.0,573.0,4708.0,1693.0,399.0,31913.0,33107.0,2100.0,907.0
229,2015-03-03,34308.0,1529.0,16758.0,2976.0,10998.0,780.0,20667.0,2351.0,714.0,4927.0,1466.0,356.0,31950.0,33424.0,2359.0,885.0
230,2015-02-24,33836.0,1266.0,15954.0,3508.0,9335.0,1797.0,20356.0,2764.0,457.0,4065.0,2076.0,340.0,31789.0,32722.0,2047.0,1114.0
231,2015-02-17,35084.0,1865.0,16028.0,3615.0,9314.0,1889.0,21169.0,3104.0,238.0,3139.0,2230.0,1190.0,33106.0,33994.0,1978.0,1090.0
232,2015-02-10,35052.0,1841.0,15750.0,4391.0,9346.0,1521.0,20498.0,3208.0,311.0,3203.0,2347.0,1332.0,33098.0,33815.0,1954.0,1236.0
233,2015-02-03,35011.0,1819.0,15658.0,3889.0,10122.0,1527.0,21095.0,2778.0,231.0,3370.0,2403.0,1136.0,33067.0,33855.0,1944.0,1156.0
234,2015-01-27,35419.0,1617.0,14468.0,3487.0,10988.0,1633.0,22036.0,2674.0,363.0,3229.0,2870.0,987.0,33352.0,33984.0,2067.0,1435.0
235,2015-01-20,36002.0,1491.0,15185.0,3464.0,11002.0,1810.0,21929.0,2744.0,407.0,3622.0,2452.0,1021.0,33743.0,34620.0,2259.0,1382.0
236,2015-01-13,34865.0,1364.0,16189.0,3336.0,11436.0,1110.0,21127.0,1799.0,456.0,4328.0,2096.0,850.0,32571.0,33936.0,2294.0,929.0
237,2015-01-06,33386.0,1317.0,16127.0,3608.0,11373.0,946.0,21050.0,1341.0,431.0,3446.0,1833.0,516.0,31314.0,32567.0,2072.0,819.0
238,2014-12-30,33658.0,1336.0,16115.0,3743.0,11602.0,937.0,21609.0,1639.0,375.0,3280.0,1865.0,267.0,31547.0,32801.0,2111.0,857.0
239,2014-12-23,33180.0,1630.0,15975.0,3561.0,11531.0,756.0,21268.0,1419.0,401.0,3345.0,1972.0,266.0,31227.0,32320.0,1953.0,860.0
240,2014-12-16,33152.0,1491.0,15539.0,3990.0,10957.0,1001.0,20649.0,2144.0,390.0,3416.0,1929.0,316.0,31254.0,32277.0,1899.0,875.0
241,2014-12-09,33489.0,1342.0,15579.0,3216.0,11525.0,1196.0,21132.0,1909.0,353.0,3758.0,1776.0,269.0,31267.0,32607.0,2222.0,883.0
242,2014-12-02,33093.0,1408.0,15795.0,3567.0,11360.0,967.0,20641.0,1534.0,436.0,3771.0,1746.0,258.0,31047.0,32097.0,2046.0,996.0
243,2014-11-25,34439.0,1538.0,16664.0,3528.0,11286.0,1624.0,20452.0,1510.0,308.0,4311.0,1652.0,367.0,32128.0,33411.0,2311.0,1028.0
244,2014-11-18,37864.0,2050.0,15979.0,3200.0,11131.0,3914.0,20103.0,2037.0,991.0,4031.0,1468.0,1181.0,35470.0,36702.0,2393.0,1161.0
245,2014-11-11,38380.0,2208.0,16950.0,2945.0,11618.0,3375.0,20312.0,1832.0,809.0,5231.0,1497.0,1041.0,35921.0,37123.0,2459.0,1257.0
246,2014-11-04,37328.0,1692.0,17045.0,3107.0,11881.0,2354.0,20931.0,1573.0,839.0,4891.0,1438.0,1109.0,34924.0,36239.0,2404.0,1089.0
247,2014-10-28,37331.0,1718.0,16337.0,3500.0,12427.0,1895.0,20730.0,2493.0,881.0,5141.0,1153.0,975.0,34840.0,36162.0,2490.0,1168.0
248,2014-10-21,36378.0,1677.0,15978.0,2941.0,12043.0,1702.0,20576.0,2601.0,866.0,5108.0,1159.0,907.0,33777.0,35256.0,2601.0,1122.0
249,2014-10-14,37622.0,1715.0,16391.0,2786.0,12798.0,1874.0,20841.0,2380.0,1139.0,5716.0,1289.0,662.0,34732.0,36532.0,2890.0,1090.0
250,2014-10-07,37248.0,1714.0,16335.0,2676.0,12551.0,1583.0,21665.0,2574.0,1138.0,5185.0,1332.0,474.0,34434.0,35986.0,2814.0,1262.0
251,2014-09-30,37665.0,1830.0,17309.0,3641.0,11583.0,1387.0,21225.0,2907.0,1216.0,4843.0,1718.0,467.0,34608.0,36587.0,3057.0,1078.0
252,2014-09-23,37606.0,1917.0,17878.0,2781.0,11796.0,1806.0,21898.0,2555.0,937.0,4655.0,1134.0,406.0,34400.0,36513.0,3206.0,1093.0
253,2014-09-16,48182.0,2192.0,18884.0,2828.0,13315.0,6549.0,22445.0,1594.0,5464.0,5061.0,977.0,352.0,44890.0,47134.0,3292.0,1048.0
254,2014-09-09,48533.0,2028.0,19690.0,2723.0,14583.0,4941.0,25106.0,2323.0,4100.0,5839.0,1482.0,285.0,45022.0,47404.0,3511.0,1128.0
255,2014-09-02,47881.0,2032.0,20393.0,3888.0,14900.0,3760.0,26043.0,2280.0,3029.0,5190.0,2106.0,275.0,44216.0,46743.0,3665.0,1138.0
256,2014-08-26,46701.0,2159.0,20720.0,3866.0,14647.0,3300.0,25523.0,2297.0,2752.0,5086.0,1388.0,333.0,43019.0,45436.0,3682.0,1265.0
257,2014-08-19,50281.0,2849.0,21180.0,4421.0,14300.0,5433.0,24385.0,2548.0,3566.0,5423.0,1415.0,579.0,46657.0,49021.0,3624.0,1260.0
258,2014-08-12,49833.0,3361.0,18715.0,4911.0,13956.0,4928.0,24324.0,6166.0,3011.0,5221.0,1241.0,492.0,46247.0,48509.0,3586.0,1324.0
259,2014-08-05,49959.0,3300.0,19500.0,5701.0,12550.0,4323.0,23182.0,6376.0,4075.0,5753.0,1573.0,380.0,46715.0,48778.0,3244.0,1181.0
260,2014-07-29,50599.0,2728.0,20967.0,5026.0,13402.0,4756.0,24760.0,5088.0,3145.0,6223.0,1382.0,386.0,47023.0,49124.0,3575.0,1474.0
261,2014-07-22,49251.0,2373.0,19947.0,4759.0,13557.0,5079.0,25159.0,4645.0,2733.0,5276.0,1720.0,360.0,45738.0,48040.0,3513.0,1211.0
262,2014-07-15,47572.0,2090.0,18989.0,4624.0,13489.0,4590.0,24836.0,4591.0,2523.0,4991.0,1719.0,361.0,44014.0,46261.0,3559.0,1311.0
263,2014-07-08,45710.0,2024.0,19347.0,3876.0,12720.0,4229.0,25090.0,4384.0,1699.0,4807.0,1823.0,362.0,42086.0,44564.0,3623.0,1145.0
264,2014-07-01,43361.0,1947.0,18749.0,4125.0,13065.0,3043.0,25295.0,4624.0,1098.0,3918.0,1560.0,313.0,39739.0,42451.0,3622.0,910.0
265,2014-06-24,42327.0,2108.0,18175.0,4070.0,12716.0,2636.0,24649.0,4708.0,1237.0,3837.0,1575.0,313.0,38850.0,41363.0,3477.0,964.0
266,2014-06-17,43806.0,2117.0,18023.0,4540.0,12097.0,3360.0,23641.0,5091.0,2245.0,3773.0,1347.0,590.0,40267.0,42753.0,3539.0,1053.0
267,2014-06-10,46741.0,2003.0,19784.0,4086.0,13148.0,3917.0,27005.0,4951.0,1802.0,4097.0,1363.0,560.0,43470.0,45525.0,3271.0,1216.0
268,2014-06-03,45690.0,2076.0,20184.0,4048.0,11821.0,3730.0,26393.0,4744.0,1655.0,3962.0,1619.0,691.0,42556.0,44445.0,3134.0,1245.0
269,2014-05-27,46690.0,2417.0,21084.0,4994.0,12432.0,3419.0,25946.0,4131.0,1604.0,3906.0,1539.0,1075.0,43363.0,45286.0,3327.0,1404.0
270,2014-05-20,52048.0,2945.0,22024.0,5585.0,13383.0,5663.0,26869.0,4495.0,2332.0,4143.0,1565.0,1241.0,48778.0,50702.0,3270.0,1346.0
271,2014-05-13,52520.0,3570.0,22842.0,5348.0,12539.0,5902.0,26041.0,4725.0,2475.0,4589.0,1406.0,1283.0,49207.0,51172.0,3313.0,1349.0
272,2014-05-06,52809.0,4040.0,22714.0,4373.0,12643.0,6241.0,25528.0,4131.0,2848.0,4842.0,1373.0,1496.0,49368.0,51445.0,3441.0,1364.0
273,2014-04-29,50712.0,3765.0,23176.0,4260.0,12215.0,5318.0,25709.0,3667.0,2358.0,4476.0,1281.0,1531.0,47416.0,49547.0,3296.0,1166.0
274,2014-04-22,49408.0,3401.0,22600.0,4949.0,11970.0,4836.0,25116.0,3818.0,2312.0,4114.0,1233.0,1630.0,46357.0,48398.0,3052.0,1010.0
275,2014-04-15,50964.0,3087.0,22975.0,5565.0,12359.0,5266.0,25023.0,4002.0,2281.0,4674.0,1335.0,1638.0,47535.0,49856.0,3429.0,1107.0
276,2014-04-08,48269.0,3132.0,22103.0,5421.0,11622.0,4144.0,24505.0,4584.0,1799.0,4239.0,1141.0,1723.0,44963.0,47116.0,3306.0,1153.0
277,2014-04-01,48534.0,2725.0,21340.0,4219.0,11230.0,4308.0,26134.0,5402.0,2205.0,3794.0,1217.0,1739.0,45123.0,47441.0,3411.0,1093.0
278,2014-03-25,49257.0,2737.0,21587.0,4596.0,11319.0,3898.0,26303.0,6472.0,2007.0,4503.0,1095.0,1756.0,45800.0,48134.0,3457.0,1123.0
279,2014-03-18,46584.0,3561.0,24154.0,4189.0,8725.0,2298.0,25812.0,5575.0,1639.0,4217.0,1281.0,1780.0,43496.0,45452.0,3088.0,1132.0
280,2014-03-11,45742.0,3454.0,23584.0,3962.0,8780.0,2486.0,25799.0,5075.0,1725.0,3816.0,1399.0,1580.0,42821.0,44628.0,2921.0,1114.0
281,2014-03-04,42731.0,3776.0,23031.0,4831.0,9632.0,1195.0,24859.0,4489.0,665.0,3590.0,1288.0,1575.0,40491.0,41876.0,2240.0,855.0
282,2014-02-25,42475.0,6144.0,24144.0,6285.0,8333.0,865.0,21370.0,4631.0,593.0,3074.0,1366.0,1505.0,39837.0,41438.0,2638.0,1037.0
283,2014-02-18,43272.0,5466.0,22405.0,6279.0,9625.0,2036.0,21810.0,4699.0,530.0,3296.0,1347.0,1537.0,40955.0,42179.0,2317.0,1093.0
284,2014-02-11,42182.0,5537.0,22071.0,5986.0,8416.0,1272.0,21649.0,5935.0,396.0,3768.0,1546.0,1187.0,39795.0,40824.0,2386.0,1358.0
285,2014-02-04,40706.0,5144.0,21261.0,6561.0,9050.0,915.0,21395.0,4962.0,412.0,3176.0,1714.0,1106.0,38710.0,39421.0,1996.0,1285.0
286,2014-01-28,41416.0,4455.0,22244.0,6342.0,10013.0,1090.0,22655.0,3442.0,554.0,2935.0,1880.0,1188.0,39220.0,40412.0,2196.0,1005.0
287,2014-01-21,42009.0,3558.0,22660.0,5506.0,10220.0,1595.0,23176.0,2860.0,1172.0,3552.0,1506.0,1162.0,39721.0,41174.0,2288.0,835.0
288,2014-01-14,41048.0,3551.0,22520.0,6773.0,9939.0,1335.0,21330.0,2905.0,937.0,3897.0,1492.0,1027.0,38850.0,40155.0,2197.0,893.0
289,2014-01-07,41537.0,3621.0,21982.0,7653.0,10059.0,1563.0,20718.0,3292.0,1086.0,3809.0,1519.0,1037.0,39487.0,40539.0,2049.0,997.0
290,2013-12-31,40795.0,3628.0,21239.0,8865.0,9579.0,1005.0,19834.0,4174.0,830.0,3796.0,2081.0,876.0,38836.0,39784.0,1959.0,1011.0
291,2013-12-24,39252.0,3560.0,21170.0,8187.0,9102.0,774.0,19758.0,3714.0,639.0,3303.0,1800.0,853.0,37073.0,38052.0,2179.0,1200.0
292,2013-12-17,39108.0,2825.0,22813.0,7426.0,8445.0,890.0,20624.0,2196.0,1398.0,3091.0,1442.0,857.0,37111.0,38041.0,1996.0,1067.0
293,2013-12-10,39043.0,2120.0,23251.0,6025.0,8270.0,1487.0,22020.0,1320.0,1629.0,2924.0,1386.0,814.0,37019.0,38157.0,2024.0,885.0
294,2013-12-03,36898.0,2115.0,22610.0,5824.0,7991.0,693.0,22426.0,1768.0,755.0,2575.0,1325.0,629.0,35017.0,35770.0,1881.0,1128.0
295,2013-11-26,38063.0,1821.0,23096.0,6012.0,8090.0,1042.0,22938.0,1670.0,893.0,2652.0,1454.0,690.0,36048.0,36935.0,2015.0,1128.0
296,2013-11-19,40911.0,1417.0,24445.0,4213.0,7564.0,1933.0,25689.0,2003.0,1623.0,2980.0,1327.0,951.0,38807.0,39846.0,2103.0,1064.0
297,2013-11-12,43881.0,1760.0,25505.0,3258.0,9158.0,2469.0,27972.0,1728.0,1542.0,3629.0,1394.0,987.0,41618.0,42785.0,2263.0,1096.0
298,2013-11-05,44907.0,1466.0,24595.0,3818.0,9875.0,3401.0,27843.0,1412.0,2076.0,3122.0,1474.0,1010.0,42736.0,43842.0,2171.0,1065.0
299,2013-10-29,43183.0,1612.0,24625.0,4121.0,9626.0,2608.0,27012.0,1341.0,1522.0,3151.0,1487.0,1033.0,41059.0,42241.0,2124.0,942.0
300,2013-10-22,42651.0,1968.0,24226.0,4092.0,9275.0,2601.0,25622.0,1006.0,1863.0,3254.0,1578.0,1053.0,40453.0,41603.0,2198.0,1048.0
301,2013-10-15,39466.0,2184.0,23489.0,4335.0,7127.0,2275.0,23815.0,1776.0,1007.0,3218.0,1582.0,947.0,37781.0,38202.0,1685.0,1264.0
302,2013-10-08,40035.0,2317.0,23822.0,4491.0,7132.0,2481.0,23387.0,1490.0,1619.0,3002.0,1147.0,1041.0,38338.0,38734.0,1697.0,1301.0
303,2013-10-01,39271.0,1834.0,23759.0,3945.0,7075.0,2338.0,24055.0,1173.0,1356.0,2897.0,1337.0,1057.0,37481.0,38094.0,1790.0,1176.0
304,2013-09-24,38810.0,1839.0,23346.0,4054.0,6707.0,2154.0,23570.0,1528.0,1459.0,2948.0,1341.0,1029.0,37053.0,37565.0,1757.0,1245.0
305,2013-09-17,37586.0,1562.0,22656.0,4325.0,6113.0,1944.0,23391.0,2149.0,1025.0,2670.0,1556.0,916.0,35834.0,36359.0,1753.0,1227.0
306,2013-09-10,37371.0,1723.0,23048.0,4690.0,6283.0,1778.0,22797.0,1437.0,1251.0,2492.0,1705.0,697.0,35428.0,36198.0,1943.0,1172.0
307,2013-09-03,38686.0,1021.0,24088.0,4603.0,6259.0,2193.0,24219.0,1500.0,1550.0,2348.0,1505.0,578.0,36512.0,37672.0,2174.0,1014.0
308,2013-08-27,42317.0,1163.0,24932.0,3795.0,7363.0,3400.0,25598.0,1122.0,2559.0,2562.0,1234.0,798.0,39874.0,41407.0,2442.0,910.0
309,2013-08-20,43668.0,1121.0,24959.0,4289.0,8054.0,3621.0,26068.0,952.0,2894.0,2304.0,1482.0,840.0,41137.0,42801.0,2531.0,867.0
310,2013-08-13,45523.0,1219.0,22153.0,4461.0,10259.0,4984.0,25548.0,1067.0,3813.0,2269.0,1422.0,838.0,43133.0,44537.0,2389.0,985.0
311,2013-08-06,43925.0,1304.0,21979.0,4480.0,9587.0,4485.0,25008.0,935.0,3568.0,1977.0,1338.0,1021.0,41843.0,42913.0,2082.0,1011.0
312,2013-07-30,41868.0,1244.0,21724.0,4331.0,8483.0,3641.0,23896.0,926.0,2591.0,3109.0,2371.0,1117.0,39929.0,40854.0,1938.0,1014.0
313,2013-07-23,40607.0,1515.0,21221.0,3809.0,8769.0,3155.0,23233.0,628.0,2404.0,3427.0,2409.0,1140.0,38683.0,39726.0,1925.0,881.0
